ID,date,news
1910924,11/30/2020,【10家券商披露12月投资组合，中国太保最受关注，获推荐股多集中在顺周期板块】截至11月30日发稿，已有10家券商披露了12月月度投资组合，中国太保成为券商最看好的金股，此外中国平安、贵州茅台、三一重工、金地集团等个股也受到多家券商联合推荐，其投资价值备受看好。梳理发现，12月券商推荐金股多数集中在顺周期板块，如大金融、机械设备、建筑、采掘等。展望即将到来的12月行情，券商认为A股整体或呈现震荡态势，但继续看好当前至明年一季度的跨年行情；配置上多家券商将顺周期作为主线，此外消费等领域也存布局机会。（中证报）
1906374,11/27/2020,中国平安今日涨势继续，早盘一度涨1.25%至90.26元，突破2019年9月高位创历史新高价，市值超9700亿元。
1905399,11/26/2020,保险板块午后走强，中国太保涨近5%，新华保险、中国平安、中国人保等纷纷拉升。
1904293,11/25/2020,【民企500强出炉：腾讯首次成为中国价值最高民企】今日，胡润百富发布2020年中国500强民营企业，上榜门槛为230亿元，比去年提高90亿元，增幅64%。腾讯市值比去年涨了2万亿，以4.98万亿首次成为中国价值最高民营企业；阿里巴巴以4.78万亿价值排到第二，比去年增长了25%；前两名腾讯和阿里巴巴都已经相当于两个多的茅台、近三个工商银行；美团价值增长至去年3倍，超过中国平安和蚂蚁集团，以1.63万亿进入前三。（21世纪经济报道）
1904013,11/25/2020,中字头板块开盘拉升，中国太保大涨6％，中材国际、中国人寿、中国平安、中国人保纷纷走高。
1902380,11/24/2020,国盛证券：给予中国平安A股买进的初始评级。
1896084,11/18/2020,非银金融板块普涨，光大证券涨逾4%， 中信建投、浙商证券涨逾2%，中国平安、中国人寿等涨超1.6%。
1894922,11/17/2020,【北上资金净流入0.53亿 中国平安净买入5.76亿】北上资金今日净流入0.53亿。中国平安、潍柴动力、智飞生物、贵州茅台净买入居前，分别获净买入5.76亿元、3.54亿元、3.20亿元、2.22亿元。
1893851,11/16/2020,【北上资金净流入25.89亿 中国平安净买入9.27亿】北上资金今日净流入25.89亿。中国平安净买入9.27亿，恒生电子净买入4.18亿，中国中免净买入3.17亿，上汽集团净买入3.08亿。
1844562,9/30/2020,【北上资金净流出29.04亿 通威股份净卖出3.33亿】北上资金今日净流出29.04亿。通威股份、立讯精密、五粮液、中国平安净卖出居前，分别获净卖出3.33亿元、2.71亿元、2.09亿元、1.85亿元。
1843409,9/29/2020,【北上资金净流出0.94亿 中国平安净卖出6.83亿】北上资金今日净流出0.94亿。中国平安净卖出6.83亿，平安银行净卖出4.58亿，立讯精密净卖出3.59亿，紫金矿业净卖出3.13亿。
1842670,9/28/2020,  汇丰控股美股涨超9%；获中国平安增持，今日港股收涨超9%。
1842436,9/28/2020,【北上资金净流出10.79亿 贵州茅台净卖出6.16亿】北上资金今日净流出10.79亿。贵州茅台、格力电器、中国平安、恒瑞医药净卖出居前，分别获净卖出6.16亿元、5.18亿元、4.47亿元、2.42亿元。
1842200,9/28/2020,中国平安：对汇丰银行的长期前景充满信心。
1842165,9/28/2020,汇丰控股大涨6.7％，涨幅为2009年以来最大，之前中国平安增持公司股票。
1842154,9/28/2020,【汇丰股价出现三年来最大盘中上涨 先前遭到市场抛售】汇丰控股出现逾三年来最大盘中上涨，上周曾经触及25年以来的最低点，其最大股东增加了这家陷入困境金融机构的持股。汇丰控股现涨5.5%，盘中一度上涨6.38%，创2017年6月以来最大盘中涨幅，上周跌幅高达8.9%。根据香港证券交易所披露文件，中国平安保险集团旗下单位上周购买了1080万股汇丰银行股票，使其持股比率上升到8%，巩固其作为这家银行最大股东的地位。平安以平均每股28.2859港元的价格购买了这些股份。
1842138,9/28/2020,  【中国企业500强榜单发布，8家企业营收过万亿】28日，中国企业联合会、中国企业家协会发布2020中国企业500强榜单，其中中国石化、国家电网、中国石油位列前三。今年500强入围门槛升至359.61亿元，上榜企业中营收规模超过1000亿元的企业增至217家，其中有8家企业营收超过了1万亿元，分别是中国石化、中国石油、国家电网、中国建筑、中国工商银行、中国平安、中国建设银行、中国农业银行。
1842049,9/28/2020,“2020中国企业500强”揭晓。中石化以2.81万亿营收排名第一，国家电网、中石油、中国建筑，工商银行、中国平安、建设银行、农业银行、中国银行、中国人寿进入前十。
1839926,9/26/2020,  【平安耗资3亿港元补仓汇丰控股再度成为第一大股东 持股8%】中国平安再度成为汇丰控股第一大股东。香港联合交易所股权披露显示，9月23日，中国平安旗下的平安资产管理有限公司以每股平均价28.2859港元买入1080万股汇丰控股股票，合计出资约3.05亿港元。（澎湃新闻）
1839302,9/25/2020,【北上资金净流出12.92亿 贵州茅台净卖出6.98亿】北上资金今日净流出12.92亿。贵州茅台净卖出6.98亿，药明康德净卖出4.19亿，五粮液净卖出3.98亿，中国平安净卖出3.94亿。
1834082,9/21/2020,【北上资金净流出64.96亿 贵州茅台净卖出5.14亿】北上资金今日净流出64.96亿。贵州茅台净卖出5.14亿，五粮液净卖出3.80亿，沃森生物净卖出3.72亿，中国平安净卖出3.13亿。
1830913,9/18/2020,  北上资金今日净买入中国平安11.57亿元、万科A6.36亿元，净卖出东方财富10.21亿元、隆基股份5.14亿元。
1830671,9/18/2020,【保险股午后继续拉升 新华保险涨超9%】保险股午后继续拉升， 截至发稿，新华保险涨超9%，中国人寿涨超7%，中国平安、中国太保涨超4%。
1830653,9/18/2020,  上证50午后涨幅扩大至1%，新华保险、中国人寿、中国太保、中国平安4只保险股领涨。
1827522,9/16/2020,【北上资金净流入7.42亿 宁德时代净买入2.97亿】北上资金今日净流入7.42亿。宁德时代、中国平安、五粮液、比亚迪净买入居前，分别获净买入2.97亿元、2.87亿元、2.26亿元、1.99亿元。
1826481,9/15/2020,【汽车之家据悉计划进行规模10亿美元的香港第二上市】据外媒援引知情人士称，中国线上汽车销售网站汽车之家计划在香港第二上市，拟筹资约10亿美元。知情人士称，已在纽约上市、中国平安为最大股东的汽车之家正在与顾问就香港股票发行进行筹划，最早可能在明年初进行。知情人士表示，讨论仍处于初期阶段，发行规模和发行时间等细节仍可能改变。汽车之家的代表暂未回应置评请求。
1824469,9/13/2020,【中国平安：平安资管与招商蛇口签署非公开发行股份认购协议之终止协议】中国平安公告，由于目前资本市场环境的变化，经平安资管与招商蛇口友好协商，双方同意终止本次关联交易。平安资管与招商蛇口互不承担违约责任。此前双方于6月7日公告，平安资管拟16.58元\/股认购招商蛇口非公开发行股份，招商蛇口拟通过非公开发行引入平安资管和平安人寿作为战略投资者并与其签署战略合作协议，平安资管接受平安人寿委托，发行完成后平安人寿将成为招商蛇口股东。
1823020,9/11/2020,中国平安(02318.HK)1-8月原保险合同保费收入约5617.43亿元。
1822985,9/11/2020,中国平安1-8月累计财产保险保费收入1
1819291,9/8/2020,【210个投连险账户上半年平均收益率6.79%，创逾三年新高】今年上半年，纳入统计的210个投连险账户中，有199个账户取得正收益，占比94.76%，平均收益率达6.79%，远超过上半年万能险的结算利率。东方财富Chioce数据显示，截至今年二季度末，有2家险企通过5个投连险账户持有A股市值达11.6亿元，环比大增130%。其中，“中国平安人寿保险股份有限公司-投连-个险投连账户”二季度新进买入华夏航空、中国重汽2只个股。（证券日报）
1815986,9/4/2020,【北上资金净流出63.18亿 五粮液净卖出10.78亿】北上资金今日净流出63.18亿。五粮液净卖出10.78亿，中国中免净卖出6.14亿，中国平安净卖出5.10亿，招商银行净卖出3.43亿。
1815015,9/3/2020,【北上资金净流出10.04亿 药明康德净卖出5.77亿】北上资金今日净流出10.04亿。药明康德净卖出5.77亿，牧原股份净卖出4.59亿，中国平安净卖出2.13亿，立讯精密净卖出1.95亿。
1814735,9/3/2020,  内险股午后走低，众安在线(06060.HK)跌2.09%，新华保险(01336.HK)跌0.97%，中国平安(02318.HK)跌0.8%，中国太保(02601.HK)跌0.47%。
1814724,9/3/2020,【野村：寿险最坏情况已过 维持中国平安为行业长期核心股份】野村发表研究报告指，该行覆盖的内地保险企业上半年业绩不佳，净利润平均按年下跌26％，主要由于去年上半年的一次性退税，导致基数较高；政府债券收益率下跌；以及新冠肺炎疫情下的信贷成本增加。由于高质量的保险业务，该行继续维持中国平安(02318.HK)为保险业的长期核心股份，并预料倘若利率反弹，新华保险(01336.HK)、中国人寿(02628.HK)及中国太平(00966.HK)将有更好表现。
1811824,8/31/2020,【中国平安：监事会主席孙建一任职资格获银保监会核准】中国平安宣布，公司于近日收到中国银行保险监督管理委员会关于孙建一任职资格的批复(银保监复〔2020〕548号)。据此，孙建一担任公司第九届监事会职工代表监事、监事会主席的委任均自批复印发之日2020年8月28日起生效。潘忠武于2020年8月28日退任公司职工代表监事职务；顾立基亦于该日退任公司监事会主席职务，将继续留任公司外部监事。
1808916,8/28/2020,  【中国平安陈德贤：10年期国债收益曲线未来会走向陡峭】中国平安首席投资执行官陈德贤在半年报发布会现场表示，中国平安固定收益类资产投资了债券、类债券。公司投资到债券市场规模为1.1万亿。他认为，10年期国债收益曲线未来会陡峭。
1808891,8/28/2020,【中国平安高管谈净利润下滑：希望多关注与分红挂钩的营运利润】中国平安联席首席执行官兼首席财务官姚波指出，平安去年上半年净利润增长68%，到今年变成下降29%，可见IFRS9准则带来的业绩波动，所以还是希望大家多关注营运利润，因为这个指标会把短期波动剔除，它更稳定，可以看到公司中长期经营的趋势。去年上半年营运利润增长24%左右，今年上半年仍保持了正增长。
1808890,8/28/2020,【中国平安首席投资执行官：股票投资主做长期投资 会关注与国家政策发展相关方向】中国平安首席投资执行官陈德贤表示，股票投资方面，中国平安主要配置投资低估值、高分红股票，特别看重分红。中国平安主做长期投资，但不排除未来短周期机会，关注与国家未来政策发展有关联的方向。
1808882,8/28/2020,  【中国平安姚波：希望投资者更关注营运利润 公司今年营运利润仍保持正增长】中国平安昨日晚间发布半年报，公司业绩表现稳健，但净利润有所下降。中国平安联席首席执行官姚波在半年报发布会现场表示，新会计准则下对公司利润波动影响较大，希望投资者更关注营运利润，公司今年营运利润仍保持正增长。
1808595,8/28/2020,【上市险企上半年净利普降 投资表现分化】随着昨日中国平安半年报出炉，五大A股上市险企完成中期业绩披露。整体看，上市险企上半年经营业绩表现出三大特点：一是扛住了疫情冲击，保险业务收入逐渐回暖；二是投资表现分化，部分险企权益投资表现突出，部分险企投资收益下滑；三是由于去年中期执行手续费财税新政而抬高了业绩基数，今年上半年净利润同比普遍下滑。（上海证券报）
1808198,8/27/2020,【北上资金净流出10.05亿 五粮液净卖出5.39亿】北上资金今日净流出10.05亿。五粮液、贵州茅台、中国平安、歌尔股份净卖出居前，分别获净卖出5.39亿元、3.96亿元、2.80亿元、2.36亿元
1808136,8/27/2020,  中国平安：2020年上半年净利润686.83亿元，去年同期976.76亿元。
1806024,8/25/2020,【北上资金净流入17.38亿 贵州茅台净买入9.37亿】北上资金今日净流入17.38亿。贵州茅台净买入9.37亿，恒瑞医药净买入3.92亿，航发动力净买入3.44亿，中国平安净买入2.17亿。
1804800,8/24/2020,  【工商银行蝉联2020年中国上市公司百强榜首 2家科创板企业上榜】8月24日，“2020年中国上市公司百强排行榜”在上海发布，这是华顿经济研究院自2001年以来第20年编制发布“中国上市公司百强排行榜”。工商银行以3917.89亿元的利润总额连续十一年蝉联榜首，建行、农行、中行、中国平安、招行、中国石油、中国石化、交行和中国建筑居第二至十位。与上年相比，前十格局基本保持稳定，仅招商银行和中国石油位次互换。
1804675,8/24/2020,美团点评涨幅扩大至8%，市值突破2000亿美元，成为港股第五大市值公司，仅此于阿里、腾讯、工商银行、中国平安。
1801035,8/20/2020,【北上资金净流出28.32亿 贵州茅台净卖出5.74亿】北上资金今日净流出28.32亿。贵州茅台、中国平安、五粮液、中国中免净卖出居前，分别获净卖出5.74亿元、4.93亿元、4.42亿元、2.29亿元。
1799165,8/18/2020,【备战跨境理财通 恒生与平安资管合作发行首只联合品牌基金】上证报记者获悉，恒生银行附属资产管理公司——恒生投资管理有限公司近日与中国平安资产管理（香港）有限公司合作发行首只联合品牌基金——恒生平安亚洲收益基金。本次合作标志着恒生银行及其附属公司正通过新型合作模式，迎接跨境理财通业务试点所带来的机遇。
1797717,8/17/2020,【香港恒生指数收涨0.65% 中国人寿涨超5%】8月17日香港恒生指数收涨0.65%，报25347.34点。大金融领涨，中国人寿涨超5%，中国平安涨近3%。“三桶油”集体上涨，中国石油化工涨近4%，中国石油涨约2%，中国海洋石油涨0.3%。
1797419,8/17/2020,保险板块发力，中国人寿大涨6%，新华保险涨4%，中国平安、中国太保跟涨。
1796096,8/14/2020,【北上资金净流入64.29亿 立讯精密净买入5.30亿】北上资金今日净流入64.29亿。立讯精密净买入5.30亿，中国平安净买入4.41亿，招商银行净买入3.76亿，格力电器净买入3.32亿。
1794146,8/13/2020,【北上资金净流出20.82亿 复星医药净卖出5.68亿】北上资金今日净流出20.82亿。复星医药、立讯精密、恒瑞医药、中国平安净卖出居前，分别获净卖出5.68亿元、5.59亿元、2.69亿元、2.18亿元。
1793058,8/12/2020,中国平安累计财产保险保费收入1
1792140,8/11/2020,【福布斯发布中国最佳CEO榜：张勇第一 马化腾第二】福布斯发布中国最佳CEO榜，50位变局中的锐力量。阿里巴巴CEO张勇、腾讯CEO马化腾和中国平安CEO马明哲位居前三。50位上榜的CEO的平均年龄在54岁，管理公司平均市值为3
1791919,8/11/2020,【中国平安旗下平安城科转型分流 相关业务转至集团兄弟公司】因多项业务发展仍未达成预定目标，为及时止损，平安集团旗下一级子公司平安城科做出了整体转型分流的决定，相关业务转至集团兄弟公司。平安城科由平安好房转型更名而来。在变身为平安城科后，平安好房的新房、二手房和租赁的经纪业务均已停止。 (上证报)
1786529,8/5/2020,【北上资金净流出19.81亿 中国平安净卖出5.54亿】北上资金今日净流出19.81亿。中国平安、财通证券、海尔智家、格力电器净卖出居前，分别获净卖出5.54亿元、4.75亿元、4.70亿元、3.55亿元。
1784149,8/4/2020,  港股内险股表现活跃，众安在线涨7.55%，新华保险涨7%，中国人民保险集团与中国人寿涨近5%，中国太平与中国平安涨2.6%。
1784121,8/4/2020,  保险股大涨，新华保险涨停，中国人寿涨超8%，西水股份涨超6%，中国平安、中国人保涨超3%。
1781999,7/31/2020,【北上资金净流出19.03亿 格力电器净卖出10.85亿】北上资金今日净流出19.03亿。格力电器、中国中免、中国平安、智飞生物净卖出居前，分别获净卖出10.85亿元、6.18亿元、4.18亿元、3.47亿元。
1778987,7/29/2020,【中国人寿上半年加仓贵州茅台14.68亿 中国平安重仓中旗股份】截至目前，中国平安、中国人寿、太平人寿等多家险企正在陆续披露其上半年重仓股名单。从大型险企重仓股名单来看，中国平安重仓了中旗股份，中国人寿重仓此前屡创新高的贵州茅台，太平人寿独家偏爱圣农发展。值得注意的是，中国人寿在上半年加仓了贵州茅台，共计加仓10.39万股，持仓市值增加14.68亿元，现占贵州茅台流通股比例为0.31%。
1776705,7/27/2020,【2020年《财富》中国500强排行榜揭晓：拼多多首次上榜】今年榜单前三的格局并未改变，榜单头部公司依次是：中石化、中石油和中国建筑。中国平安位列第四，仍是非国有企业第一位。两家民营上市“互联网服务与零售”企业京东和阿里巴巴的排位均有提升，其中京东排名升至第13位，阿里巴巴则名列第18位。今年一共有39家新上榜和重新上榜公司，其中拼多多首次上榜，并以301亿元的总收入排名第321位。欢聚集团也首次上榜，并以约256亿元的营收名列榜单第359位。
1773922,7/23/2020,【平安产险170亿收购“汽车之家”26%股权】银保监会近日批复同意中国平安财产保险股份有限公司收购汽车之家股权，具体是，平安产险以自有资金投资收购AUTOHOME INC.约26%股权。汽车之家当前股价80.21美元，与今年初股价基本持平，当前总市值95.51亿美元。按此计算，平安产险此次收购汽车之家约26%股权，大约耗资24.8亿美元（约合174亿元人民币）。（21财经）
1773819,7/23/2020,  北上资金今日净买入中国平安3.67亿元、牧原股份2.85亿元，净卖出五粮液7.08亿元、贵州茅台4.04亿元。
1772946,7/22/2020,【美股盘前消息速报】①道指期货跌0.16%，标普500期指跌0.1%，纳指期货涨0.24%。②白宫表示，有关下一份刺激计划的谈判取得了进展，削减薪资税仍然是首要事项。③美股多只中概股盘前下挫，阿里巴巴、拼多多、京东均跌逾1%，哔哩哔哩跌超3%，蔚来汽车跌6%。④波音盘前跌1.14%，此前埃塞俄比亚航空一架波音777在上海浦东机场起火。⑤纳斯达克公布第二季度业绩，较去年同期有所增长。⑥中国平安旗下陆金所据悉将在美国IPO中筹资30亿美元。⑦字节跳动部分美国投资人拟联手收购TikTok多数股权，谈判仍处于初步阶段。⑧Snap盘前跌近7%，二季度净亏损为3.26亿美元，同比扩大28%。⑨辉瑞盘前涨近5%，美国卫生和公众服务部与辉瑞达成协议，在全国范围内大规模生产和交付1亿剂COVID-19疫苗。
1771768,7/21/2020,【北上资金净流出30.11亿 中国平安净卖出6.83亿】北上资金今日净流出30.11亿。中国平安净卖出6.83亿，海螺水泥净卖出5.69亿，恒生电子净卖出4.95亿，五粮液净卖出4.73亿。
1769906,7/20/2020,【中国人寿等保险股走升 中金称优化权益类资产配置监管利好行业发展】中国保险股内地香港两地走强，其中中国人寿A股一度上涨7.7%，创逾一周来盘中最大升幅。此前，中国优化保险公司权益类资产配置监管，中金公司称体现了监管机构对于规范经营的保险机构放松管制的思路，利好保险行业有序发展。截至发稿，A股方面，中国人寿、新华保险涨逾4%，中国平安、中国太保等均有上涨。H股方面，中国太平、中国人寿涨逾1%，新华保险上涨3.3%。
1769881,7/20/2020,保险股开盘走强，截至发稿，中国人寿涨超6%，新华保险、中国人保涨超3%，中国太保、中国平安涨超2%。7月17日，银保监会在《关于优化保险公司权益类资产配置监管有关事项的通知》中表示，保险公司投权益类资产最高可以达到上季末总资产的45%。
1768008,7/17/2020,【北上资金净流入10.43亿 东方财富净买入6.19亿】北上资金今日净流入10.43亿。东方财富、泸州老窖、立讯精密、中国平安净买入居前，分别获净买入6.19亿元、4.61亿元、4.17亿元、4.10亿元。
1766291,7/16/2020,  【中芯国际A股全天成交480亿元 A股历史排名第四】中芯国际A股全天成交479.7亿元，占科创板所有股票成交额近50%，跻身A股历史第四大单只个股成交金额。据统计，A股历史上仅有2007年11月5日中国石油（全天700亿元）、2015年7月7日中国平安（全天679亿）、2015年6月9日中国中车（全天497亿）的成交金额超过中芯国际今日成交额。
1766136,7/16/2020,  中芯国际半日成交383亿，为历史第四大金额，仅次于15年7月7中国平安（全天679亿）、15年6月9日中国中车（全天497亿）、14年12月17日中信证券（全天391亿）。
1764398,7/15/2020,【瑞信：上调中国平安目标价至103港元 维持“跑赢大市”评级】瑞信将中国平安目标价由96港元上调至103港元，同时维持“跑赢大市”评级。瑞信发表研究报告表示，估计中国平安上半年新业务价值同比下降25%，虽然第二季度的首年度保费趋势比第一季度有所改善，但由于VNB业绩承压，瑞信估计公司上半年财产险的综合成本率在很大程度上稳定在96.7%，而去年同期为96.6%。
1763469,7/14/2020,中国平安(02318.HK)：累计财产保险保费收入1440亿元人民币。于2020年1月1日至2020年6月30日累计寿险及健康险业务保费收入3010亿元人民币。
1762297,7/13/2020,北向资金净流入68.5亿元，今日贵州茅台获净买入5.2亿元居首，京东方A和中国平安分获净买入4.06亿和3.66亿元。
1761387,7/12/2020,中国平安：因招商蛇口权益分派导致股份发行价格相应调整，招商蛇口本次向平安资管非公开发行股份价格调整为15.77元\/股；平安资管同意以现金认购招商蛇口本次非公开发行的2.23亿股股份，认购金额为35.18亿元。
1759507,7/10/2020,【非银金融获超354亿元资金抢筹，41家上市券商6月份净利润同比增75%】大单资金快速流入非银金融板块，7月以来累计净流入354.91亿元，平均每只个股净流入4.33亿元，排申万一级行业首位。截至7月10日，非银金融板块82只交易中的成份股中有57只获资金主动加仓，其中包括中信证券（79.98亿元）、中国平安（65.39亿元）、海通证券（27.35亿元）等在内的12只个股月内净流入额均超10亿元。而41家上市券商发布2020年6月财务数据则更显示出券商板块的成长性。中泰证券最新研报数据显示，合并口径（下同）41家券商6月份合计实现净利润132亿元，环比增长128%，同比增长75%。（证券日报）
1758914,7/10/2020,港股内险股下挫，中国财险跌超7%，中国人民保险集团跌超6%，中国人寿跌超4%，中国太保跌超3%，新华保险跌超3%，中国平安跌超1%。
1757966,7/9/2020,【北上资金净流入79.51亿 格力电器净买入9.43亿】北上资金今日净流入79.51亿。格力电器、中国平安、招商银行、宁德时代净买入居前，分别获净买入9.43亿元、9.23亿元、4.83亿元、4.02亿元。
1757912,7/9/2020,  中国平安、摩根大通与沙特阿美据悉将投资金融科技公司Taulia。
1757626,7/9/2020,【中国平安被摩根大通减持约1744.25万股】港交所权益资料显示，中中国平安(02318.HK)被摩根大通于7月3日以每股平均价81.5769港元减持约1744.25万股，涉资约14.23亿港元。减持后，摩根大通的最新持股数目为1187996419股，持股比例由16.18%降至15.95%。
1756805,7/8/2020,【北上资金净流入11.53亿 中国平安净买入11.53亿】北上资金今日净流入11.53亿。中国平安、宁德时代、兴业银行、招商银行净买入居前，分别获净买入11.53亿元、4.99亿元、3.08亿元、2.89亿元。
1755591,7/7/2020,【北上资金净流入98.44亿 中国平安净买入27.15亿】北上资金今日净流入98.44亿。中国平安、京东方Ａ、中信证券、招商银行净买入居前，分别获净买入27.15亿元、7.67亿元、5.35亿元、4.87亿元。
1754560,7/6/2020,【北上资金净流入136.52亿 中国平安净买入10.05亿】北上资金今日净流入136.52亿。中国平安、格力电器、贵州茅台、恒瑞医药净买入居前，分别获净买入10.05亿元、6.42亿元、6.28亿元、5.37亿元。
1754459,7/6/2020,  香港恒生指数收涨3.81%，报26339.16点。大金融领涨，工行、建行、农行、中国平安均涨超5%。招商证券、光大证券、中州证券分别涨28%、31%、23%。中芯国际涨超20%。
1754381,7/6/2020,恒指涨幅扩大至4%， 工行、建行、农行、中国平安均涨超6%。
1752712,7/4/2020,【中芯国际科创板IPO募资或达450亿 战投将认购50%份额】此前多数券商给予中芯国际科创板IPO定价区间也基本集中在24元\/股—30元\/股。若按上述询价当日7月2日15:00结束前中芯国际港股的股价30.55港元\/股（约合人民币27.8元\/股）初步估算，中芯国际本次募资额或将达450亿元左右（以发行16.86亿股计），该规模在A股IPO历史融资额中或可排至第7位，位居工商银行之后，中国平安之前。从中芯国际的发行安排中可知，初始战略配售的股票数量为8.43亿股，占绿鞋行使前发行总量的50%。（证券时报）
1752626,7/4/2020,  【56只个股近两日累计成交额均超50亿元】A股连续两个交易日成交额突破万亿元，为4个月以来首次。统计发现，沪深两市共有56只个股近两日的累计成交额超过了50亿元。其中，中信证券、东方财富、中国平安、中兴通讯、贵州茅台、五粮液、京东方A、格力电器、光大证券、万科A、省广集团等11只热门股成交额均超过100亿元，备受市场关注。
1751864,7/3/2020,【北上资金今日净流入131.94亿 招商银行净买入9.60亿】北上资金今日净流入131.94亿元。沪股通方面，招商银行净买入9.60亿，中国平安净买入6.40亿。深股通方面，紫光国微净买入7.89亿，平安银行净买入7.59亿。
1749830,7/1/2020,【中国平安：马明哲辞任公司首席执行官】中国平安公告称，公司董事会同意姚波出任公司联席首席执行官（Co-CEO），接受马明哲个人辞任本公司首席执行官（CEO）的请求。鉴于当前公司的决策体制、运行机制完备，人才梯队完整成熟，经多年实践证明现行模式行之有效，董事长马明哲提出，其将不再兼任首席执行官职务。
1749811,7/1/2020,  中国平安：本公司董事会同意姚波先生出任本公司联席首席执行官（Co-CEO），接受马明哲先生个人辞任本公司首席执行官（CEO）的请求。
1746263,6/29/2020,【北上资金净流出14.47亿 药明康德净卖出4.96亿】北上资金今日净流出14.47亿。药明康德净卖出4.96亿，贵州茅台净卖出4.93亿，万科Ａ净卖出4.84亿，中国平安净卖出3.76亿。
1734437,6/18/2020,  【“入摩”两年，外资超配A股意愿渐强】2018年6月，A股“入摩”正式生效，至今已满两年。Wind数据显示，截至6月17日，北向资金累计净流入10850.94亿元，较2018年5月30日增加了6116.33亿元。个股方面，以区间成交均价估损，截至2020年6月16日，北向资金2018年5月31日以来对9只股票增持超过百亿元。其中，格力电器、美的集团、中国平安位列前三名。展望后市，业内人士认为，在全球不确定性增加的背景下，“中国资产”的相对优势凸显，超配A股仍是全球投资者不错的选择。（中证报）
