id,date,news
1925823,12/11/2020,  【多只食品、医药股尾盘竞价砸盘 沪指集合竞价成交额高达116亿元】淮北矿业、步长制药、安井食品、百润股份、青岛啤酒、中炬高新、山西汾酒等多只食品、医药股尾盘竞价跌近3%。中信银行、工商银行、南京银行等竞价上涨，民生银行、招商银行、北京银行竞价下跌，沪市集合竞价成交额高达116亿元。
1925671,12/11/2020,上证综指午盘收跌1.03%，报3338.69点。 招商银行对指数下跌拖累最大，下跌2.9%。 晶丰明源跌幅最大，下跌10.3%。午盘交易中，1
1920466,12/7/2020,上证综指午盘收跌0.66%，报3421.85点。 招商银行对指数下跌拖累最大，下跌3.5%。 大连圣亚跌幅最大，下跌10.0%。午盘交易中，1
1920442,12/7/2020,恒指进一步走低，跌幅扩大至2％。金融股和部分科技股下跌。招商银行跌超4%，建设银行、工商银行跌超3%；京东跌超3%，阿里巴巴、美团跌近3%。
1911459,12/1/2020,  港股内银股涨幅扩大，天津银行涨近14%，邮储银行涨近5%，工商银行、招商银行涨超3%。
1911365,12/1/2020,银行板块拉升，青岛银行直线涨停，兴业银行、青农商行、厦门银行、招商银行等小幅跟涨。
1911305,12/1/2020,【中金：上市银行处于业绩V型反转起点 上调净利润预测】中金报告称，后疫情时代银行业景气度进入向好通道，上市银行正处于业绩V型反转的起点，预计2021年归母净利润增长9.2%；招商银行、平安银行等头部机构将逐渐享有更高的估值溢价以体现资产稀缺性。上调2020和2021年净利润预测，同时引入2022年盈利预测，对应净利润增速分别-4.5%、9.2%、9.0%。
1911302,12/1/2020,【规避价格波动风险10多家银行暂停贵金属交易开户】据不完全统计，近日，工商银行、建设银行、农业银行、中国银行、交通银行、邮储银行、招商银行、平安银行、兴业银行、北京农商银行、中信银行等11家银行已相继发布公告，将暂停贵金属交易相关业务的新开户申请。邮储银行研究员娄飞鹏表示，从长期角度看，贵金属价格整体呈现上涨态势。但贵金属市场价格大幅波动并不是正常现象，待市场价格走势相对稳定后，银行即可重启新开户。（证券日报）
1910600,11/30/2020,  招商银行发布关于“招财金”业务Au(T+N2)和NYAuTN12合约保证金调整的通告
1910355,11/30/2020,青岛银行打开涨停板，银行板块跌近1%，招商银行跌近4%。
1910137,11/30/2020,港股内银股普涨，青岛银行涨近6%，工商银行涨超5%，建设银行、农业银行、招商银行涨超2%。
1906817,11/27/2020,【招商银行资产托管规模突破15万亿元】记者27日从招商银行获悉，今年以来，招商银行资产托管业务增长迅猛，截至10月末，资产托管规模达15.5万亿元，较年初增长2.2万亿元。（新华社）
1906714,11/27/2020,招商银行：自11月28日起，暂停我行各渠道（包括柜面、手机银行、网上银行、招银汇金App等）双向纸黄金白银、实盘纸黄金白银、招财金业务（代理上海黄金交易所业务）的新客户开立交易账户申请，已开户客户的正常交易不受影响。
1903804,11/25/2020,【迎政策礼包，消费金融持牌机构迎更大市场空间】近日，监管部门发文降低消费金融公司拨备覆盖率、拓宽市场化融资渠道，被认为是促进消费金融公司发展的重磅信号。与此同时，消费金融公司批筹进程明显加快，年内目前已有5家消费金融公司获批，达近四年来批筹高峰，且仍有招商银行、兴业银行、光大银行等10余家银行候场排队。业内认为，伴随政策回暖和更多机构的加入，消费金融行业将迎来更激烈的竞争，在资金或者渠道上有优势的持牌机构有望获得更大市场空间。从消费金融市场结构来看，未来一两年个人贷款结构上仍有较大优化空间，这也将为消费金融公司带来差异化的发展机会。（经参）
1893814,11/16/2020,  【大V称被招行违规催收 招行：委托第三方公司处置流程合法合规】大V袁启聪在微博称被招行违规催收一事，11月16日招商银行回应称，经查核，袁先生的夫人系我行信用卡持卡人，名下账户于2020年 7 月进入逾期。自7月23日至9月30日两个多月里，先后通过短信、电话联系客户 本人及客户指定联络人几十次，均未能联系上。 鉴于长时间未能联系到持卡人及其指定联络人，10月，我行按照合规规范管理的方式，持续委托有资质的第三方公司处理客户账务问题。经查核，我行信用卡中心委托第三方公司处置账务问题的流程合法合规，不存在泄露客 户信息的情况。（贝壳财经）
1844100,9/30/2020,【板块破净率近七成 银行板块估值接近历史低位】目前，银行板块破净率接近七成，目前仅宁波银行、招商银行和杭州银行等9只银行股未“破净”。多位银行业分析师强调，目前银行整体估值水平已接近历史低位。9月29日，在港交所挂牌的招商银行股价大幅波动，收盘下跌逾6%，这一跌幅为近年来所罕见。近期多家投资机构对银行股后市产生分歧，在部分机构唱空的同时，以险资为代表的部分长期资金仍在坚定不移地增持银行股。（中证报）
1839280,9/25/2020,  【招商银行：缪建民董事长任职资格已于9月24日获得核准】招商银行公告，公司今日接到《中国银保监会关于招商银行缪建民任职资格的批复》，缪建民担任招商银行董事、董事长的任职资格已于9月24日获得核准。
1838091,9/24/2020,【丸美股份：以闲置募集资金购买2亿元理财产品 可提高公司资金使用效率】丸美股份(603983)9月24日晚公告，公司于9月23日认购了由华润深国投信托有限公司发行的“华润信托·卓实远见2号集合资金信托计划（第15期）”，认购金额为2亿元，招商银行为本次代理推介机构和保管人。在确保不影响公司募投项目建设进度和资金安全的前提下，公司及子公司使用募集资金购买保本型理财产品，可以提高资金使用效率，获得一定的投资收益，为公司股东谋取更多的投资回报。
1833708,9/21/2020,【中信证券：货币市场流动性边际改善 银行板块相对估值优势显著】中信证券研报称，央行公开市场操作稳中略松，预计后续资金市场利率平稳回落。银行基本面悲观预期消化中，市场风格博弈中低估值板块存在相对收益。今年坏账加速确认和处置，有利于银行“净表”，奠定2021年业绩恢复性增长基础和估值提升空间。个股方面，首选具备特色商业模式和可持续客户、业务模式和盈利趋势的优质银行，如招商银行、常熟银行、平安银行；关注弹性品种，如杭州银行、兴业银行、光大银行、南京银行。
1830570,9/18/2020,银行股早盘全线飘红，截至发稿，常熟银行涨2.5%，招商银行、平安银行、青岛银行等涨超1%。
1827360,9/16/2020,【天阳科技：新研发的信用卡核心系统整体解决方案已在大行得到应用】天阳科技(300872)日前接受投资者调研时表示，公司这两年信用卡业务发展迅速，新研发的信用卡核心系统整体解决方案已在大行得到应用，性能及吞吐量较老一代得到极大提升，综合性价比高。公司今年又陆续中标交通银行和招商银行信用卡核心系统项目。
1821829,9/10/2020,  【招商银行：董事会审议通过选举缪建民为新任董事长事宜】招商银行公告，公司9月10日召开董事会，会议审议通过了以下事项：因工作变动原因，李建红先生本公司董事长职务，会议选举缪建民担任本公司第十一届董事会董事长，缪建民担任本公司董事长的任职资格尚需报中国银行保险监督管理委员会核准，任期自中国银保监会核准之日起生效，至第十一届董事会届满之日止。
1821371,9/10/2020,  【深圳首笔银行专项外债结汇业务落地】近日，深圳启动银行专项外债结汇试点，境内实体企业今后可依靠银行专业优势，握手境外低成本资金，且无需自己承担汇率风险。8日，在深圳外汇局的指导下，招商银行以“跨境债融通”产品，为5家境内企业完成首批试点业务项下境内贷款，金额合计2.4亿元人民币。试点企业平均借贷成本较企业之前境内人民币贷款下降约50个基点。
1820965,9/9/2020,【华谊兄弟：拟与招商银行、招银金融开展投贷联动影视剧项目融资合作并提供担保】华谊兄弟公告，公司拟与招商银行、招银金融控股(深圳)有限公司及\/或其子公司或前述主体管理的投资实体开展投贷联动影视剧项目融资合作，公司向招商银行申请3亿元授信额度，专项用于影视剧项目融资，授信期限为36个月，上述授信下的提款主体为公司及其下属子公司，单笔贷款期限不超过2年。
1820682,9/9/2020,【深圳启动银行专项外债结汇试点】记者从中国人民银行深圳市中心支行获悉，近日，深圳获国家外汇管理局批准，启动银行专项外债结汇试点，为金融支持中小微实体企业再开新路径。9月8日，在国家外汇管理局深圳市分局的指导下，招商银行以“跨境债融通”产品，为5家境内企业完成首批试点业务项下境内贷款，金额合计2.4亿元人民币。据悉，试点企业平均借贷成本较企业之前境内人民币贷款下降约50个基点，预计可为企业节约财务成本超100万元人民币。（新华社）
1819659,9/8/2020,中国酿酒商江小白据悉筹得3亿美元资金，华兴资本、招商银行将支持江小白的融资。
1819453,9/8/2020,内银股盘中走高，农业银行涨2.8%，工商银行涨2.3%，招商银行涨2.1%，光大银行、建设银行涨1.8%。
1818149,9/6/2020, 【谁是基金销售大赢家？9家银行半年卖万亿元新基金】居民财富向权益市场转移的浪潮中，公募基金成为重要的投资通道。这不仅让全市场公募基金上半年大赚逾7000亿元，更让作为基金代销渠道的银行赚得盆满钵满。2020年上半年，工商银行、招商银行、农业银行等9家银行上半年合计代销基金超万亿元，工商银行和招商银行占据基金代销的半壁江山。招商银行和邮储银行上半年销量更是超过去年全年，非货币基金销量同比大增207.03%和742.98%。（中证报）
1815986,9/4/2020,【北上资金净流出63.18亿 五粮液净卖出10.78亿】北上资金今日净流出63.18亿。五粮液净卖出10.78亿，中国中免净卖出6.14亿，中国平安净卖出5.10亿，招商银行净卖出3.43亿。
1815828,9/4/2020,花旗：调整内银股目标价，首选建设银行(00939.HK)及招商银行(03968.HK)。
1813132,9/2/2020,  招商银行联交所公告：申请以仅向专业投资者发行债券的形式，将50亿美元中期票据计划于2020年9月1日起12个月内上市。
1813129,9/2/2020,【业内人士：上市银行下半年盈利增速或承压】Wind数据显示，36家上市银行上半年共计实现净利润8554.15亿元，占A股所有上市公司当期净利润总和的46.56%，这一比例处于近年来高位。从各家银行的业绩交流会情况来看，多家银行管理层指出，下半年银行盈利增速面临进一步压力。与银行赚钱能力形成鲜明对比的是，目前银行板块仍处于大面积破净状态。截至9月1日收盘，36家A股上市银行中，只有平安银行、宁波银行、招商银行、常熟银行等11家银行市净率（PB）在1倍之上，其他银行均处于“破净”状态。（中证报）
1812264,9/1/2020,【国泰君安：银行板块已进入绝对收益期】国泰君安研报认为，银行行业更新，银行团队认为中报落地叠加不良好于预期，使得业绩不确定性阶段性消除，有助于风险评价降低。经济持续复苏，债务周期回暖，银行板块已进入绝对收益期。推荐平安银行、邮储银行（H）、招商银行、宁波银行等标的。
1811927,8/31/2020,【十大券商9月展望：结构性行情可期 把握经济复苏主线】据不完全统计，截至8月31日，已有10家券商陆续发布了9月金股投资组合，太阳纸业、芒果超媒、五粮液成为最受券商看好的个股。今世缘、恒力石化、招商银行、新华保险等亦获得较高关注度。展望后市行情，券商认为，当前增量资金入市趋势仍在，9月市场结构性行情可期。配置上建议继续拥抱顺周期复苏受益行业。（中国证券报）
1811118,8/31/2020,【中金：上调招商银行目标价逾20%】中金发布研究报告称，招商银行(03968.HK)在科技、客户、品牌、资本及风控储备的领先优势正在扩大，预计市场对其长期风控和盈利能力有更大信心，估值有望继续上行。疫情期间客户资金加速汇集于招行，上半年存款较上年末强劲增长12%，负债端优势有望带来非息收入的较快增长。上调A股目标价23%、H股目标价28%，较当前股价分别有63%和90%上行空间。
1809884,8/29/2020,【工行集中调整449只基金风险等级】8月28日，工商银行官网发布了关于调整代理产品风险等级的公告，批量调整了代销公募基金、证券公司集合资产管理计划、证券公司特定资产管理计划、以及基金专户、保险产品风险等级。其中基金产品为449款，约占总代销基金只数的20%。此外，招商银行、支付宝、天天基金近期也调整了部分代销基金的风险等级。（中国证券网）
1809249,8/28/2020,招商银行：今年上半年实现净利润497.88亿元，同比下降1.63%。
1804800,8/24/2020,  【工商银行蝉联2020年中国上市公司百强榜首 2家科创板企业上榜】8月24日，“2020年中国上市公司百强排行榜”在上海发布，这是华顿经济研究院自2001年以来第20年编制发布“中国上市公司百强排行榜”。工商银行以3917.89亿元的利润总额连续十一年蝉联榜首，建行、农行、中行、中国平安、招行、中国石油、中国石化、交行和中国建筑居第二至十位。与上年相比，前十格局基本保持稳定，仅招商银行和中国石油位次互换。
1799317,8/18/2020,【招商银行：董事长李建红辞任】招商银行公告，公司董事会收到本公司董事长、非执行董事李建红的辞任函。李建红先生因工作变动原因，申请辞去本公司董事长、非执行董事、董事会战略委员会主任委员及董事会提名委员会委员职务。
1798118,8/17/2020,【招商银行28只基金获权威机构五星“认证”】日前银河证券、海通证券、招商证券、晨星资讯陆续公布了最新一期基金星级评价榜单，产品方面，招商基金旗下共有28只基金（份额分开计算）获评五星，涵盖主动权益类（12只）、固定收益类（14只）和被动指数型（2只）。9只基金获得至少三家机构的五星“认证”，其中，贾成东管理的招商行业精选和招商优质成长、马龙管理招商产业债A、刘万锋管理的招商双债增强C均同时获4家机构五星评级。（中国基金报）
1796096,8/14/2020,【北上资金净流入64.29亿 立讯精密净买入5.30亿】北上资金今日净流入64.29亿。立讯精密净买入5.30亿，中国平安净买入4.41亿，招商银行净买入3.76亿，格力电器净买入3.32亿。
1792214,8/11/2020,  【北上资金净流入39.48亿 海康威视净买入6.99亿】北上资金今日净流入39.48亿。海康威视净买入6.99亿，牧原股份净买入5.75亿，招商银行净买入3.92亿，复星医药净买入3.73亿。
1790732,8/10/2020,【深圳：8家深企上榜《财富》500强】8月10日，《财富》公布2020年世界500强排行榜。中国大陆上榜公司数量达到124家，历史上第一次超过美国的121家。深圳的平安保险、华为、正威国际、恒大集团、招商银行、腾讯、万科和深圳投资控股8家企业上榜，较2019年增加一家，其中大部分企业实现了排位的提升。
1790659,8/10/2020,【北上资金净流入0.07亿 海通证券净买入3.56亿】北上资金今日净流入0.07亿。海通证券、中信证券、中国中免、招商银行净买入居前，分别获净买入3.56亿元、0.73亿元、0.71亿元、0.51亿元。
1789277,8/9/2020,【光大证券子公司被判支付银行35亿 暴风海外项目暴雷纠纷继续发酵】暴风牵头投资的海外MPS项目去年暴雷后，如今又有新动态：光大证券全资子公司——光大资本被判支付银行超过35亿元。根据光大证券8月8日公告，全资子公司光大资本近期收到两份法院判决，被要求向招商银行和华瑞银行分别支付31.16亿元和4亿元，及相关利息损失、诉讼费、财产保全费(合计超过35亿元)。（券商中国）
1784096,8/4/2020,银行股午后持续走强，成都银行涨停，青农商行、长沙银行、招商银行涨超5%，宁波银行、张家港行、杭州银行等涨超3%。
1782328,8/1/2020,【深圳监管沙盒首批应用亮相：华为等申请的智能数字信用卡入围】7月31日，中国人民银行深圳市中心支行发布了深圳金融科技创新监管试点应用公示（2020年第一批），对4个拟纳入金融科技创新监管试点的应用向社会公开征求意见。4项应用中，3项应用类型是金融服务，分别为百行征信信用普惠服务（百行征信）、基于TEE解决方案的智能数字信用卡（百信银行信用卡中心、华为）、基于智慧风控的面向产业互联网中小企业融资服务（招商银行）。其余1项应用类型是科技产品，为基于区块链的境外人士收入数字化核验产品（微众银行、中国银行深圳分行）。
1781913,7/31/2020,  华谊兄弟：公司与招商银行北京分行签订战略合作协议，招商银行有意向公司提供不超过人民币15亿元的非承诺性综合授信额度。
1780132,7/30/2020,  高盛公司将招商银行H股评级上调至买进，目标价56.34港元。
1766470,7/16/2020,【北上资金净流出69.20亿 格力电器净卖出14.52亿】北上资金今日净流出69.20亿。格力电器净卖出14.52亿，五粮液净卖出11.23亿，恒瑞医药净卖出7.52亿，招商银行净卖出5.82亿。
1757966,7/9/2020,【北上资金净流入79.51亿 格力电器净买入9.43亿】北上资金今日净流入79.51亿。格力电器、中国平安、招商银行、宁德时代净买入居前，分别获净买入9.43亿元、9.23亿元、4.83亿元、4.02亿元。
1756876,7/8/2020,  【贾跃亭前妻甘薇被限制出境，涉及执行金额5.33亿元】 8日消息，上海高级人民法院网显示，被执行人甘薇，因不履行法律文书确定的义务，法院已依法限制其出境。申请执行人为招商银行有限公司上海川北支行，执行标的金额约为5.33亿元。 （界面）
1756805,7/8/2020,【北上资金净流入11.53亿 中国平安净买入11.53亿】北上资金今日净流入11.53亿。中国平安、宁德时代、兴业银行、招商银行净买入居前，分别获净买入11.53亿元、4.99亿元、3.08亿元、2.89亿元。
1755591,7/7/2020,【北上资金净流入98.44亿 中国平安净买入27.15亿】北上资金今日净流入98.44亿。中国平安、京东方Ａ、中信证券、招商银行净买入居前，分别获净买入27.15亿元、7.67亿元、5.35亿元、4.87亿元。
1755369,7/7/2020,  港股中资券商股表现疲软。中信建投证券(06066.HK)、招商银行(03968.HK)跌超7%，光大证券(06178.HK)跌5.3%，广发证券(01776.HK)跌4.5%，中信证券(06030.HK)跌3.7%。
1754286,7/6/2020,  港股内银股普涨。光大银行(06818.HK)涨超14%，招商银行(03968.HK)涨超10%，中信银行(00998.HK)涨近6%，邮储银行(01658.HK)、农业银行(01288.HK)涨超5%。
1754285,7/6/2020,午后，银行板块涨幅扩大，截至发稿，张家港行、青农商行、招商银行、浙商银行等多股涨停。
1754281,7/6/2020,  银行板块涨幅进一步扩大，招商银行触及涨停，涨停个股有望增至3只，此前青农商行和渝农商行已率先涨停。
1754076,7/6/2020,银行板块开盘大涨，青农商行涨停，平安银行涨4.98%，招商银行涨4.3%，建设银行、浦发银行等跟涨。
1751864,7/3/2020,【北上资金今日净流入131.94亿 招商银行净买入9.60亿】北上资金今日净流入131.94亿元。沪股通方面，招商银行净买入9.60亿，中国平安净买入6.40亿。深股通方面，紫光国微净买入7.89亿，平安银行净买入7.59亿。
1751569,7/3/2020,银行、保险股走强，青农商行拉升封板，中国人寿、西水股份、华铁应急涨逾6%，招商银行、平安银行等跟涨。
1751556,7/3/2020,银行板块活跃，青农商行、平安银行涨3%，成都银行、宁波银行、南京银行、招商银行等跟涨。
1749590,7/1/2020,  银行股继续走强，光大银行拉升触板，张家港行、招商银行、宁波银行等纷纷跟涨。
1749565,7/1/2020,  银行股午后快速拉升，光大银行大涨5%，宁波银行涨3%，张家港行、招商银行、兴业银行等个股纷纷跟风冲高。
1747183,6/30/2020, 【中金：招商银行和平安银行将受益跨境理财通 料开通初期北向交易活跃】中金公司称，中国推出粤港澳大湾区跨境理财通，招商银行和平安银行受益或较明显，长期利好中银香港和香港交易所。招行和平安银行总部在深圳且大湾区业务占比较高，同时在零售业务和理财产品销售的排名较为领先。该行分析师王瑶平等在报告中指出，考虑到目前境内外较明显的利差，判断跨境理财通的开通初期“北向通”交易较为活跃。
1745602,6/29/2020,招商银行回应证监会将向商业银行发放券商牌照：目前未有消息。
1743146,6/26/2020,"【A股八成银行股股价破净，""增持潮""遇上""解禁潮""】截至目前，上市的36家A股银行股中共有30家银行破净，破净比例高达83%，整体平均值在0.79倍左右，国有六大行全部沦陷。此前仅宁波银行、招商银行、常熟银行和紫金银行“四支独秀”，其PB在净资产之上。近日，先前PB一直在0.98倍左右徘徊的苏州银行和青农银行脱离破净梯队，凑成“六朵金花”。而华夏银行PB依旧最低为0.45倍，宁波银行PB最高为1.58倍。今年以来成都银行、渝农商行、邮储银行、长沙银行以及浙商银行等5家银行皆推出稳定股价方案或措施，多家大股东和高管纷纷出手增持“保价”。此外，东方财富数据显示，目前A股银行还有218.41亿股待解禁。（券商中国）"
1734351,6/18/2020,  【银行理财产品划转成潮 转型不能让“浮亏”背锅】近日，中信银行旗下“信银理财”获银保监会开业批复。此前，已有12家银行理财子公司开业，包括6家国有大行、4家股份行和3家城商行。随着理财子公司先后开业运营，理财子公司对来自母行理财产品的承接也在加速，近日招商银行、宁波银行等将首批理财产品划转至其理财子公司。业内人士分析，在这一过程中，银行理财产品净值化、开放式转型在不断加深，市价法估值加上底层资产波动的原因，理财收益浮亏现象将不可避免。对于银行来说，当前理财产品的净值型转型时日尚短，因此加强投研能力与投资者沟通成为重中之重。（证券时报）
1731490,6/15/2020,【北上资金净流出40.70亿 五粮液净卖出8.18亿】北上资金今日净流出40.70亿。五粮液净卖出8.18亿，贵州茅台净卖出6.54亿，中国平安净卖出4.82亿，招商银行净卖出4.50亿。
1729081,6/12/2020,【银行板块距离全面破净仅四步之遥】银行板块距离全面破净，仅4步之遥。截至6月11日，在A股上市的36只银行中，已有32只跌破净资产，破净率逼近90%。目前硕果仅存的银行为宁波银行、招商银行、常熟银行和紫金银行。其中紫金银行的市净率为1.03倍，也处于危险边缘。
1724782,6/8/2020,港股银行股走高，渣打集团涨4.81%，招商银行涨3.75%，汇丰控股涨1.48%。
1723512,6/5/2020,【北上资金净流入43.39亿 格力电器净买入4.71亿】北上资金今日净流入43.39亿。格力电器净买入4.71亿，中国平安净买入3.66亿，三一重工净买入2.68亿，招商银行净买入2.13亿。
1720407,6/2/2020,【北上资金净流入19.29亿 中国平安净买入9.75亿】北上资金今日净流入19.29亿。中国平安、京东方Ａ、信维通信、招商银行净买入居前，分别获净买入9.75亿元、3.39亿元、3.01亿元、2.93亿元。
1719433,6/1/2020,  招商银行：拟发行不超过人民币500亿元减记型无固定期限资本债券。
1718158,5/30/2020,【机构看好八成以上银行成份股】统计发现，近30日内，共有29只银行股获机构给予“买入”或“增持”等推荐评级，占行业36只成份股总数的80.56%，居申万一级行业首位。其中，招商银行、兴业银行、南京银行、工商银行、光大银行、北京银行、邮储银行、杭州银行等8只个股均被机构推荐超10次以上。（证券日报）
1716548,5/28/2020,港股内银股走高。农业银行涨2.61%，民生银行涨1.69%，工商银行涨1.6%，招商银行涨1.53%，建设银行涨1.48%。
1715548,5/27/2020,银行股异动，杭州银行涨近3%，南京银行、招商银行、兴业银行等跟涨。
1708898,5/19/2020,上证综指涨午盘收涨0.53%，报2890.56。招商银行对指数上涨贡献最大，上涨1.1%。 实达集团涨幅最大，上涨10.2%。
1705238,5/14/2020,【深圳加大体育企业金融支持，驱动产能复苏】5月14日下午，2020深圳体育行业线上银企对接会举行，63家深圳体育企业代表与中国银行深圳分行代表、招商银行深圳分行代表在“云端”进行会议。深圳市文化广电旅游体育局体育产业发展处副处长冯霞透露，本月中下旬，该局将启动深圳市体育产业专项资金体育企业贷款贴息资助项目申报，对体育企业最近2年未获得过市财政资助的生产经营贷款利息给予贴息资助。冯霞表示，该局针对体育企业以轻资产为主、获得贷款难度较大的现状，联合两家银行开发出符合体育企业特征的信贷品种，加大对体育企业的信贷投放，以纾解体育企业经营困难，缓解资金压力。（深圳特区报）
1704829,5/14/2020,上证综指午盘收跌0.47%，报2884.41。招商银行对指数下跌贡献最大，下跌1.4%。 茶花股份跌幅最大，下跌10.2%。
1704798,5/14/2020,【深圳重奖总部企业：四类企业可享专项支持政策，最高奖励2000万元】据深圳商报报道，广东核电、鹏鼎控股、大疆创新、万科、招商银行、中集、中国平安、腾讯等一批总部企业有望获得数十万元到两千万元不等的“总部奖励”。5月13日从深圳市发改委获悉，共有50多家企业出现在深圳市2019年度总部企业拟奖励与补助榜单中，支持类别包括贡献奖励（29家）、租房补助（30家，含部分同时获得贡献奖励和租房补助的企业）、落户奖励（1家）。其中，安谋科技拟获得2000万元的落户奖励。
1698648,5/7/2020,  【利空因素快速消化 人民币汇率未来预期稳定】招商银行金融市场部外汇首席分析师李刘阳表示，对于负面信息的消化程度会直接反映在市场表现当中。5月1日，离岸市场反应最为激烈。但6日，在岸人民币汇率跌幅小于预期，A股也快速反弹。市场人士表示，短期内人民币对美元汇率波动或加剧，但幅度有限。平安证券预计，从基本面来看，人民币具有小幅升值基础，但如果境外市场波澜再起，将成为影响人民币汇率走势的重要因素，短期人民币汇率波动或将加大。(上证报）
1696614,5/5/2020,【大和：对内银维持中性看法 首选招商银行】大和发表研究报告指，中国内地的H股银行今年首季的拨备前利润（PPOP）按年增长7.2%，主要由于净利息收入稳健增长，以及成本与收入比率按年下跌0.8个百分点。该行对内银业维持中性看法，并继续看好有高质量增长及健康资产质素的银行，当中首选为招商银行，其后依次为建设银行、工商银行及邮储银行。
1692833,4/29/2020,【招商银行：一季度净利润277.95亿元 同比增长10.12%】招商银行4月29日晚披露一季报，2020年第一季度公司实现营业净收入763.72亿元，同比增长11.08%；净利润277.95亿元，同比增长10.12%。截至2020年3月末，集团不良贷款率1.11%，较上年末下降0.05个百分点；不良贷款拨备覆盖率451.27%，较上年末上升24.49个百分点；贷款拨备率5.01%，较上年末上升0.04个百分点。
1692632,4/29/2020,【钱端称对招商银行及杭州杭深收购债权事宜不知情】4月29日上午，钱端公司一位内部人士向新京报记者独家披露称，就杭州杭深收购钱端投资人债权\/产品权益一事，招商银行与杭州杭深并未与钱端公司接触。截止记者发稿，招商银行方面对就此事对新京报记者回应。
1692548,4/29/2020,上证综指午盘收涨0.46%，报2823.09。招商银行对指数上涨贡献最大，上涨3.3%。 贵人鸟涨幅最大，上涨10.2%。
1692520,4/29/2020,  银行板块异动，常熟银行涨5%，宁波银行、江苏银行、平安银行、招商银行纷纷走强。
