id,date,news
1837869,9/24/2020,【2019年度银行科技发展奖颁奖仪式在京举行】2020年9月24日，2019年度银行科技发展奖颁奖仪式在北京举行。人民银行副行长、银行科技发展奖评审领导小组组长范一飞及评审领导小组成员为获奖项目颁奖。网联清算有限公司的非银行支付机构网络支付清算平台项目荣获特等奖；中国工商银行分布式技术体系建设、中国建设银行智慧政务综合服务平台、中国银行“e企赢”全球企业生态系统建设、深圳前海微众银行鲲鹏芯片在银行应用、中国光大银行智慧云生活生态圈建设以及中国农业银行全栈式技术中台等6个项目荣获一等奖；此外，73个项目获得二等奖；102个项目获得三等奖。（央行）
1837324,9/24/2020,【四川省分别与工商银行、融创中国签署战略合作协议】9月23日，四川省政府与工商银行围绕成渝地区双城经济圈建设签署全面战略合作协议。工商银行将在未来五年内加大资源倾斜和资源投入，提供全方位金融服务，支持四川省重大基础设施建设。同日，四川省政府与融创中国签署战略合作协议，双方将在特色小镇开发、文旅城开发、城市更新与旧城改造、国企混改、城市综合服务等领域开展合作。（四川日报）
1837214,9/24/2020,  工商银行公告，境外优先股的发行已于9月23日完成。境外优先股在香港联合交易所有限公司的上市预计将于2020年9月24日生效。
1835868,9/22/2020,市场消息：中国工商银行和高盛签署中国资产管理合资公司协议。
1835637,9/22/2020,【最新“亚洲品牌500强”：中国入选最多，国家电网和腾讯跻身前三】在世界品牌实验室（World Brand Lab）主办的“亚洲品牌大会”上，2020年“亚洲品牌500强”22日在上海揭晓：丰田汽车、中国国家电网和腾讯名列前三，品牌入选数量居前三的国家是中国、日本和韩国。此次入选品牌涉及21个国家和地区。中国（包含港澳台地区）有210个品牌入选，其中中国大陆品牌有158个。前十名中，还依次包括海尔、工商银行、三星、本田、华为、中国人寿和索尼。
1832442,9/20/2020,【工商银行与中信集团签署全面战略合作协议】9月18日，工商银行董事长陈四清、行长谷澍、副行长王景武会见了中信集团董事长朱鹤新、总经理奚国华、副总经理李庆萍。双方就共同落实党中央决策部署、深化全面合作等进行交流，并出席全面战略合作协议签约仪式。根据协议，双方将在公司金融、投资银行、资产管理、金融市场、金融科技、资产重组等领域开展全方位合作，探索在新发展格局下合力推进金融服务升级、产业转型升级、发展模式升级，实现优势互补及互利共赢。
1831214,9/18/2020,【工商银行：成功发行100亿元创新创业金融债券】工商银行公告，经中国人民银行和中国银保监会批准，该行2020年创新创业金融债券已于2020年9月17日在全国银行间债券市场发行完毕。本期债券发行规模为人民币100亿元，期限3年，票面利率为3.37%。本期债券募集资金在扣除发行费用后，将依据适用法律和主管部门的批准，支持创新创业金融领域的业务发展，定向投放到符合创新创业产业条件主体的项目。
1831039,9/18/2020,  【工商银行：成功发行100亿元的创新创业金融债券】工商银行公告，经中国人民银行和中国银行保险监督管理委员会批准，该行2020年创新创业金融债券已于2020年9月17日在全国银行间债券市场发行完毕。本期债券发行规模为人民币100亿元，期限3年，票面利率为3.37%。本期债券募集资金在扣除发行费用后，将依据适用法律和主管部门的批准，支持创新创业金融领域的业务发展，定向投放到符合创新创业产业条件主体的项目。
1830853,9/18/2020,【北斗星通：与中国工商银行股份有限公司北京市分行签署战略合作协议】北斗星通：与中国工商银行股份有限公司北京市分行签署战略合作协议，工商银行同意在符合法律法规、监管制度及乙方规定的前提下，为公司及公司控股子公司提供意向性授信总额人民币10亿元，有效期自协议生效日起3年。
1828268,9/17/2020,工商银行：建议发行29亿美元3.58%股息率的非累积永续境外优先股。
1826512,9/15/2020,【工商银行：全额赎回162亿元次级债券 】工商银行公告，2010年9月，公司在全国银行间债券市场发行了规模为人民币220亿元的次级债券，本期债券包括两个品种，其中品种二（债券实际发行规模为人民币162亿元）设有发行人赎回选择权。截至目前，公司已行使赎回权，全额赎回了该品种面值共计162亿元的次级债券。
1826472,9/15/2020,【工商银行：全额赎回162亿元次级债券】工商银行(601398)9月15日晚间公告，2010年9月，公司在全国银行间债券市场发行了规模为人民币220亿元的次级债券，本期债券包括两个品种，其中品种二（债券实际发行规模为人民币162亿元）设有发行人赎回选择权。截至目前，公司已行使赎回权，全额赎回了该品种面值共计162亿元的次级债券。
1823381,9/11/2020,【茅台集团与中国工商银行举行座谈】9月11日，茅台集团党委书记、董事长高卫东与中国工商银行副行长王景武在茅台会议中心举行座谈。高卫东表示，近年来，中国工商银行等金融机构“引金入黔”，为贵州经济发展作出了巨大贡献，彰显了大企业的责任与担当，值得钦佩。茅台集团与中国工商银行是长期友好合作伙伴，在新的时期，希望双方进一步夯实合作基础，创新合作模式，扩展合作领域，携手实现高质量发展，为贵州经济社会发展作出更多贡献。王景武表示，希望茅台集团与中国工商银行继续紧密携手，进一步扩展合作空间，细化合作项目。中国工商银行将针对茅台集团发展实际，创新金融发展模式和金融服务产品，不断扩大服务面，增加服务点，提升服务水平，助力茅台集团实现更高的发展目标。
1822802,9/11/2020,【工商银行：与贵州省政府签署战略合作协议 助推贵州产业发展】9月10日，工商银行与贵州省人民政府共同举办以“汇聚工行资源·助推贵州发展”为主题的助推贵州产业发展大会，并签署新一轮《战略合作协议》。大会期间，中国工商银行与贵州省人民政府签署《战略合作协议》。根据协议，工商银行未来3年向贵州省经济社会发展提供不少于3000亿元的意向性融资，助力贵州“六稳”“六保”和构建“双循环”新发展格局。会议共签约项目48个、投资总额超过1200亿元。
1821824,9/10/2020,  【工商银行合共18亿美元中期票据在新加坡交易所挂牌注册】工商银行公布，该行新加坡分行在中国工商银行股份有限公司建立的200亿美元中期票据计划下发行的以下中期票据于2020年9月10日在新加坡交易所挂牌注册：8亿美元于2023年到期的1.00厘固定利率中期票据;10亿美元于2025年到期的1.20厘固定浮动利率中期票据。
1819453,9/8/2020,内银股盘中走高，农业银行涨2.8%，工商银行涨2.3%，招商银行涨2.1%，光大银行、建设银行涨1.8%。
1818149,9/6/2020, 【谁是基金销售大赢家？9家银行半年卖万亿元新基金】居民财富向权益市场转移的浪潮中，公募基金成为重要的投资通道。这不仅让全市场公募基金上半年大赚逾7000亿元，更让作为基金代销渠道的银行赚得盆满钵满。2020年上半年，工商银行、招商银行、农业银行等9家银行上半年合计代销基金超万亿元，工商银行和招商银行占据基金代销的半壁江山。招商银行和邮储银行上半年销量更是超过去年全年，非货币基金销量同比大增207.03%和742.98%。（中证报）
1815830,9/4/2020,【全国工商联与中国工商银行签署战略合作协议，加强对民营企业的金融支持】9月3日，全国工商联与中国工商银行在京签署战略合作协议并召开民营企业座谈会，双方发挥合力共同加强对民营企业的精准支持。签约仪式上，全国工商联与中国工商银行共同发布了支持民营经济发展“八融”新措施，从“融资、融智、融商、融信、融链、融创、融惠、融新”等8个方面，进一步加强对民营企业的全面赋能，全方位、立体化支持民营企业发展壮大。中国工商银行与北京精雕科技等部分民营企业签署了总对总战略合作协议。
1815629,9/4/2020,【消费促进月活动如何让消费者享受优惠？商务部回应】商务部王斌表示，金融机构提升消费金融支持力度。面向小微企业推出优惠政策。中国银联、农业银行对个体工商户、小微个人商户等提供收单手续费减免政策；工商银行下调小微企业的信用贷款利率。直接发放惠民红包。重点企业加大优惠促销力度。
1815624,9/4/2020,  【消费促进月活动如何让消费者享受优惠？商务部回应】商务部王斌回应，金融机构提升消费金融支持力度。面向小微企业推出优惠政策。中国银联、农业银行对个体工商户、小微个人商户等提供收单手续费减免政策；工商银行下调小微企业的信用贷款利率。直接发放惠民红包。重点企业加大优惠促销力度。
1815176,9/3/2020,【工商银行与全国工商联战略合作，加强对民营企业精准支持】9月3日，中国工商银行与全国工商联在北京签署战略合作协议，并举办民营企业座谈会。双方将发挥各自优势，进一步加强对民营企业的精准支持，激发市场主体活力，共同构建适应民营企业发展的金融服务体系。（中证网）
1813712,9/2/2020,【社保基金上半年加仓洛阳钼业近2000万股 减持节能风电】截至目前，社保基金重仓股名单已悉数浮出水面。据wind数据显示，上半年社保基金持仓股票超过800只，新进个股285只。以持仓数量为衡量指标，上半年社保基金持仓数量挺进前十的个股分别为农业银行、工商银行、中国人保、交通银行、节能风险、洛阳钼业、TCL科技、海澜之家和三一重工。值得注意的是，社保基金上半年对洛阳钼业加仓近2000万股，其亦选择加仓海澜之家、三一重工，分别加仓400万股、949.99万股；而其对节能风电却减持4155.56万股。
1811985,8/31/2020,【工商银行董事会拟聘任徐守本为副行长】工商银行8月31日发布董事会决议公告称，董事会决定聘任徐守本为工商银行副行长。徐守本的任职经董事会审议批准后，须报中国银行保险监督管理委员会核准。
1811721,8/31/2020,【工行副行长张文武：正按照央行统一要求开展数字货币研究工作】8月31日消息，工商银行于线上举行2020年度中期业绩发布会。在谈及工行参与法定数字货币的具体情况时，工商银行副行长张文武表示，工行正按照人民银行的统一要求，开展数字货币方面的研究工作。
1811678,8/31/2020,工商银行行长谷澍表示，上半年工行加大向实体经济让利的力度，新发放贷款平均利率较上年下降40个基点，达到4.53%；新发放普惠贷款平均利率4.15%，较上年下降37个基点。
1811649,8/31/2020,【中国工商银行宣布发行数字信用卡】中国工商银行官方宣布发行数字信用卡：无界白鲸数字卡，并且在官方APP“工银e生活”中开设数字卡专区，用户现在可以进入选择数字卡启用并完成“一键绑卡”。（Cointime）
1810171,8/30/2020,【四大行半年报】今日，多家银行发布2020半年报，其中工商银行上半年营收为4484.56 亿元，同比增长1.3%；净利润1487.9亿元，同比下降11.4%。中国银行上半年营收为2857.1亿元，同比上涨3.24%；净利润1009亿元，同比下降11.51%。农业银行上半年营收为3391.72亿元，同比增长4.9%；净利润1091.9亿元，同比下降10.8%。建设银行上半年营收为3891.09亿元，同比上涨7.65%；净利润1389.39亿元，同比下降10.77%。
1810161,8/30/2020,工商银行：上半年净利润1497.96亿元人民币，同比下降11.2%。
1809884,8/29/2020,【工行集中调整449只基金风险等级】8月28日，工商银行官网发布了关于调整代理产品风险等级的公告，批量调整了代销公募基金、证券公司集合资产管理计划、证券公司特定资产管理计划、以及基金专户、保险产品风险等级。其中基金产品为449款，约占总代销基金只数的20%。此外，招商银行、支付宝、天天基金近期也调整了部分代销基金的风险等级。（中国证券网）
1809408,8/28/2020,【中国贸易金融跨行交易区块链平台应用投产】8月28日，中国银行业协会组织召开“中国贸易金融跨行交易区块链平台”建设座谈会。会上，中国银行业协会与中国工商银行、中国农业银行、中国银行、中国建设银行、交通银行共同签署《CTFU平台服务协议》，正式拉开CTFU平台应用投产的序幕。CTFU平台采用分布式账本底层技术，利用其公开透明、不可篡改、集体维护和隐私保护等特点，满足银行贸易金融业务数字化转型发展需求。
1809195,8/28/2020,【中国工商银行公司金融业务部原副总经理王英奎接受审查调查】据中央纪委国家监委驻中国工商银行纪检监察组、河北省纪委监委消息：中国工商银行公司金融业务部原副总经理王英奎涉嫌严重违纪违法，目前正接受纪律审查和监察调查。
1809062,8/28/2020,工商银行：即日起将调整代销公募基金、证券公司集合资产管理计划、证券公司特定资产管理计划、以及基金专户、保险产品风险等级。
1807972,8/27/2020,  【史上最大规模毕业潮来袭 国有银行逆势扩招数万人】据教育部数据，2020届高校毕业生874万人，同比增加40万人，毕业生人数再创历史新高。今年国有大行的秋季校园招聘较往年提前。工商银行今年校园招聘规模达到1.8万人；建设银行今年将校园招聘规模扩大至1.6万人以上，高于去年的1.3万人；中国银行今年全球校园招聘职位超1万人，规模同比增加15%以上。（21世纪经济报道）
1806240,8/25/2020,【*ST中新：工行台州分行申请对公司控股股东破产清算】*ST中新公告，公司控股股东中新产业集团有限公司当日收到浙江省台州市中级法院通知：工商银行台州分行以不能清偿债务为由，向法院申请对中新产业集团有限公司进行破产清算。如果中新产业集团有限公司进入破产清算程序，将可能对公司股权结构等产生影响。
1806233,8/25/2020,【*ST中新：工行台州分行申请对公司控股股东破产清算】*ST中新公告，公司控股股东中新产业集团有限公司当日收到浙江省台州市中级法院通知：工商银行台州分行以不能清偿债务为由，向法院申请对中新产业集团有限公司进行破产清算。如果中新产业集团有限公司进入破产清算程序，将可能对公司股权结构等产生影响。
1804800,8/24/2020,  【工商银行蝉联2020年中国上市公司百强榜首 2家科创板企业上榜】8月24日，“2020年中国上市公司百强排行榜”在上海发布，这是华顿经济研究院自2001年以来第20年编制发布“中国上市公司百强排行榜”。工商银行以3917.89亿元的利润总额连续十一年蝉联榜首，建行、农行、中行、中国平安、招行、中国石油、中国石化、交行和中国建筑居第二至十位。与上年相比，前十格局基本保持稳定，仅招商银行和中国石油位次互换。
1804675,8/24/2020,美团点评涨幅扩大至8%，市值突破2000亿美元，成为港股第五大市值公司，仅此于阿里、腾讯、工商银行、中国平安。
1802390,8/21/2020,工商银行：收到银保监会批复，获准在全国银行间债券市场公开发行不超过1300亿元二级资本债券。
1799003,8/18/2020,【工商银行、中国银行相继发布多项区块链相关专利】近日，工商银行公布多项区块链相关专利，包括“区块链共识系统及方法”、“基于区块链的文档编辑方法、装置及系统”、“基于区块链的终端升级保护系统及方法”、“基于区块链的分布式数据库存储方法及系统”等。中国银行也在近日公布了“一种基于区块链的信息管理方法及装置”、“一种基于区块链的捐赠物资处理方法、装置及系统”、“一种基于区块链的个人信息管理方法及装置”等多项区块链相关专利。
1797479,8/17/2020,  【东方通联合多家单位中标2020年基础支撑软件项目】据东方通消息，东方通与中科院软件研究所、中国电子技术标准化研究院、国家信息中心、中移动信息技术有限公司、工商银行等单位组成“产学研用”联合体，中标国家2020年基础支撑软件项目-中间件，项目将对标国际中间件技术和产品，在底层支撑平台、产品高端能力、自主发展路线、关键领域应用等多个维度实现突破，研发成果将形成系列中间件产品，打造新一代信息技术应用创新领域核心产品。
1794117,8/13/2020,【东方环宇：上半年净利润同比增29% 鹏华鹏润1号资管计划新进前十大股东】东方环宇(603706)8月13日晚披露半年报。上半年，公司营业收入3.91亿元，同比增91.35%；净利润5824.60万元，同比增29.36%。基本每股收益0.36元。股东方面，“鹏华基金－工商银行－鹏华鹏润1号资产管理计划”新进前十大股东，持股比例0.22%。
1788452,8/7/2020,【北京金融科技创新监管试点第二批11个创新应用正式提供服务】据北京市地方金融监督管理局消息，北京金融科技创新监管试点第二批11个创新应用均已通过复审并完成登记，将向用户正式提供服务。其中包括工商银行申请的“基于智能机器人的移动金融服务项目”、中国银行申请的“基于区块链的产业金融服务”、建设银行申请的“5G+智能银行”、北京银行申请的“普惠小微企业贷服务”、拉卡拉申请的“智能云小店服务”等。
1788015,8/7/2020,【AI浪潮推动超千亿声纹市场落地：个人ID时代来临】继指纹、面部、虹膜之后，声纹作为象征我们个人ID的一部分，也陆续开启了商用大潮。近日，中国工商银行开始把声纹识别技术应用于信用卡反欺诈场景，在其位于北京、湖北、四川、山西的四家分行正式上线，在同业中率先开启了风险管控的新模式。声纹识别从单纯技术本身来说，在20世纪便有了相关研究和落地的探索，近年来，部分比较成熟的方案开始被境内外一些银行系统采用，那是声纹识别技术应用落地的初级阶段。
1787973,8/7/2020,  【四大行回应薪酬问题】中国工商银行、中国农业银行、中国银行、中国建设银行6日回应薪酬问题，四大行均表示预算中没有降薪的计划。（新华视点）
1778381,7/28/2020,【微信支付进入土耳其】中国工商银行（土耳其）股份有限公司（工银土耳其）、腾讯、伊斯坦布尔新机场运营公司和新机场免税店28日联合举办微信支付业务线上签约活动。自此，中国游客可在伊斯坦布尔新机场免税店使用微信支付。土耳其文化和旅游部长穆罕默德·埃尔索伊在签约活动上指出，土耳其是中国游客的重要旅游目的地，微信支付进入土耳其将为中国游客提供更舒适的体验，并有望带动两国在更多新领域合作。（新华网）
1775681,7/26/2020,【北京消费季150万张消费券今起发放】7月26日上午10点，北京消费季将发放150万张政企消费券，其中线下餐饮购物券100万张、智能产品券50万张，消费者可在京东APP领取。其中工商银行将发放5000万元工行消费券，在工行手机银行领取，陆续推出面向支付宝、微信、京东等平台使用的消费券，为消费者提供更多消费渠道选择。（新华网）
1775588,7/25/2020,【北京明起发放150万张政企消费券】今天从北京市商务局获悉，7月26日上午10点将发放150万张政企消费券。其中线下餐饮购物券100万张、智能产品券50万张，消费者可在京东APP领取。工商银行将发放5000万元工行消费券，在工行手机银行领取，陆续推出面向支付宝、微信、京东等平台使用的消费券，为消费者提供更多消费渠道选择。（北京日报）
1775586,7/25/2020,  【北京150万张政企消费券明起发放】从北京市商务局获悉，在做好常态化疫情防控基础上，本市重启北京消费季各项活动。7月26日上午10点将发放150万张政企消费券。其中线下餐饮购物券100万张、智能产品券50万张，消费者可在京东APP领取。工商银行将发放5000万元工行消费券，在工行手机银行领取，陆续推出面向支付宝、微信、京东等平台使用的消费券，为消费者提供更多消费渠道选择。  （北京日报）
1773811,7/23/2020,【工商银行：上半年新增普惠贷款1684亿元 增幅35.7%】工商银行行长谷澍7月23日在银行业保险业例行新闻发布会上表示，上半年工商银行新增普惠贷款1684亿元，增幅35.7%，远超全年增速40%的序时进度。为3.17万户小微客户办理延期还本付息，涉及贷款377亿元。新发放普惠贷款利率4.15%，较去年进一步下降37BP，如果考虑减费让利，小微企业综合融资成本下降87BP。（中国证券网）
1772342,7/22/2020,  A股36家上市银行已公告实施2019年度分红派息方案，合计拟分红派息4877.92亿元，除浦发银行外，均已完成派息。从分红总额来看，工商银行仍然是“分红王”，分红派息逼近千亿元。（上证报）
