userId,userName,gz_num,fs_num,intro,age
8.82612E+15,fffwj,2,1,这个人很懒，什么都没有留下,2.8年
1.10301E+15,股市狂魔乱武,65,47,这个人很懒，什么都没有留下,5.4年
9.8621E+15,sknip,9,397,这个人很懒，什么都没有留下,2.8年
6.3854E+15,不红就不卖,14,8,空手套白狼,1.2年
9.15236E+15,叶成仙,3,0,这个人很懒，什么都没有留下,2.2年
1.81136E+15,段宇川,3,4,只做龙头股的韭菜,1.7年
1.82208E+15,不亏就行玩而已,3,0,这个人很懒，什么都没有留下,2.9年
7.6311E+15,基民T6Hlky,4,0,这个人很懒，什么都没有留下,2.8年
5.51309E+15,股出翔来0716,53,4,这个人很懒，什么都没有留下,6.2年
4.4011E+15,股友C7bbbG,0,6,这个人很懒，什么都没有留下,3年
7.44909E+15,默默看不出声,2,1,这个人很懒，什么都没有留下,6.6年
3.81433E+15,股友0JUC8q,4,80,这个人很懒，什么都没有留下,2年
3.95738E+15,创成长159967,65,15576,华夏创成长ETF159967，运用smart beta策略，分别聚焦创业板中优质蓝筹股和高弹性成长股，两类细分投资机会，助力投资者更全面把握创业板投资机遇！,1.9年
3.76116E+15,俯视云间,5,29,投资自己是最伟大的投资,2.4年
1.10301E+15,股市狂魔乱武,65,47,这个人很懒，什么都没有留下,5.4年
2.83136E+15,宋元泉州,107,9,这个人很懒，什么都没有留下,1.3年
3.51635E+15,吉祥暴富得刘正风,17,0,这个人很懒，什么都没有留下,1.3年
3.20434E+15,小小韭菜fb,11,8,这个人很懒，什么都没有留下,2.4年
7.60639E+15,xw3342,7,0,这个人很懒，什么都没有留下,2.3年
9.85456E+15,稳稳的peng,5,5,这个人很懒，什么都没有留下,3.3年
7.64707E+15,散户真是一盘沙,27,20,不买定增股，大而美和热点龙头战法，既然短线绝不恋战,3.9年
3.7816E+15,小家3792,5,0,这个人很懒，什么都没有留下,3.4年
9.15201E+15,adolfog,19,12,这个人很懒，什么都没有留下,8.1年
3.77125E+15,大海一粟0424,29,0,一切都在变化,1.3年
8.70737E+15,梦想成为沈万三,1,0,这个人很懒，什么都没有留下,1.4年
7.50036E+15,信则有不信则wu,7,5,这个人很懒，什么都没有留下,2年
4.82705E+15,踏准节奏168,22,5,这个人很懒，什么都没有留下,3年
4.4011E+15,股友C7bbbG,0,6,这个人很懒，什么都没有留下,3年
2.43305E+15,莉莉518,0,6,这个人很懒，什么都没有留下,3.8年
4.01109E+15,心如止水大自在,1,91,这个人很懒，什么都没有留下,6.2年
8.11809E+15,还剩韭菜根了,22,18,技术分析，持股以中线为主，对基金重仓情有独钟。,5.6年
3.22401E+15,耐心2020,10,33,相信自己…,7.8年
9.50409E+15,忌满求缺,3,561,征战江湖数十载……,6.7年
9.65333E+15,jun0327,1,0,这个人很懒，什么都没有留下,2.2年
2.90004E+15,HWD5tR黄金,78,29,喜欢乐观的人，也喜欢和我一样坚定看多、做多中国的人！我是个有梦想的人！,4.8年
8.15409E+15,后知后觉dillt,2,17,这个人很懒，什么都没有留下,6.5年
8.15409E+15,后知后觉dillt,2,17,这个人很懒，什么都没有留下,6.5年
1.10301E+15,股市狂魔乱武,65,47,这个人很懒，什么都没有留下,5.4年
9.22809E+15,CCF7505,0,112,K线.均线·价格位置与量能的组合，看懂时你就成功了。,5.2年
5.53102E+15,青春的泥沼,6,10486,投资和青春一样都要穿过无数泥沼。,3年
4.72333E+15,斐然斗金的祖千秋,12,4,朋友啊朋友，一起赚钱啊,2.3年
4.30421E+15,漫步长街,0,2,这个人很懒，什么都没有留下,11年
1.10513E+15,股神一枚,23,0,这个人很懒，什么都没有留下,3.1年
5.96209E+15,风中的云的blog,18,5,这个人很懒，什么都没有留下,6.4年
5.57739E+15,三个蛋炒饭,3,1,买在危机，卖在泡沫,2年
6.76239E+15,Okayi,38,14,这个人很懒，什么都没有留下,2.4年
1.32809E+15,没法1玩了,12,32,,4.8年
1.54036E+15,大发州鹤地张无忌,0,7,这个人很懒，什么都没有留下,1年
4.30421E+15,漫步长街,0,2,这个人很懒，什么都没有留下,11年
2.26309E+15,jcsunt,4,49,选成长潜力股，波段操作。,6.5年
3.60311E+15,洋洋喜气,0,1,这个人很懒，什么都没有留下,7.9年
4.41339E+15,飞黄纳福地老顽童,31,12,这个人很懒，什么都没有留下,1.3年
5.3584E+15,堆金善贾地阿凡达,2,0,这个人很懒，什么都没有留下,1.9年
6.71432E+15,股市系用来住的,5,15,这个人很懒，什么都没有留下,2.1年
1.26335E+15,lings_520,0,1,祸福相依,1.2年
1.27108E+15,HYY8899,10,8,这个人很懒，什么都没有留下,2.7年
6.81107E+15,hvfh,11,8,这个人很懒，什么都没有留下,3年
6.17309E+15,有眼无珠哦,1,0,如何克服恐高？？。,4.8年
3.07409E+15,跑跳打闹4093,4,1,这个人很懒，什么都没有留下,5.6年
7.34509E+15,冲11360,4,1,这个人很懒，什么都没有留下,3.9年
5.82706E+15,安息香,88,13,这个人很懒，什么都没有留下,3.5年
5.28701E+15,n528713748482894,8,3,这个人很懒，什么都没有留下,8.1年
9.44331E+15,才望亨通de苗人凤,0,4,这个人很懒，什么都没有留下,1.3年
5.29704E+15,股友5Mi8077515,0,1,这个人很懒，什么都没有留下,5.4年
9.8621E+15,sknip,9,397,这个人很懒，什么都没有留下,2.8年
4.26809E+15,醉仙忘月,2,101,这个人很懒，什么都没有留下,6.7年
3.81433E+15,CC涨不停,4,2,这个人很懒，什么都没有留下,1年
6.58802E+15,福昌股民,1,1,这个人很懒，什么都没有留下,4.2年
8.01136E+15,菡蕊亭,0,725,?Amen！伯克希尔云天上，彩云之南哈撒韦。1??Fine！白茅浮绿水，红涨拨清波。2??Okay！天高任鸟飞，海阔凭鱼跃。3??Good！海上生明月，天涯共此时。?Ouye！,2年
5.64409E+15,静轩资本,13,346,这个人很懒，什么都没有留下,5.7年
2.03433E+15,陆小鳯,20,9,欲壑难填，资源有限。,1.2年
5.1402E+15,皓月moon,0,1,这个人很懒，什么都没有留下,2.2年
7.11711E+15,扫描黑马,502,10523,smhm1666,12.5年
4.46033E+15,股友109G163X92,0,0,财富人生！人生财富！,2.2年
9.67505E+15,股友H4ro7O,12,1,这个人很懒，什么都没有留下,3.5年
1.81405E+15,金雨随风,8,11,积沙成塔，宁过勿错,3.6年
6.25201E+15,葫芦侠之倩女幽魂,0,14,在哪跌倒就在哪儿躺下 但是我不会跌倒不会倒,7.8年
7.7834E+15,梦在深巷1973,1,0,这个人很懒，什么都没有留下,2.3年
4.23613E+15,被市场捧起来吹,7,3,这个人很懒，什么都没有留下,2.5年
3.43208E+15,思言行,412,287,言思行！不做多头，不做空头，做个实事求是的股民，赚亏自负，投资有风险，炒股要谨慎，媒体发言要公正严明！做个利人利己对国对家对社会有用的好市民！ ,3.7年
5.65731E+15,东哥阿里888,0,1,这个人很懒，什么都没有留下,11个月
5.64409E+15,静轩资本,13,346,这个人很懒，什么都没有留下,5.7年
9.87908E+15,连续涨停熔断,61,67,这个人很懒，什么都没有留下,5.1年
7.20909E+15,曾加洪,4,2,这个人很懒，什么都没有留下,7年
3.27609E+15,蓝天白云lmh,5,0,这个人很懒，什么都没有留下,6.2年
9.61009E+15,hgf667788,7,370,新经济，人工智能，独角兽,6.4年
5.93811E+15,戒股戒全仓,34,1419,人生苦短 别浪费时间和精力在不值得的事情和人上面！珍惜眼前人，珍惜当下的生活！,8.4年
6.82201E+15,股海泛起轻舟,21,54,这个人很懒，什么都没有留下,8.1年
8.24203E+15,雷老虎2,12,4,这个人很懒，什么都没有留下,3.5年
9.6601E+15,股友p4UjTD,23,5,这个人很懒，什么都没有留下,2.7年
1.10301E+15,股市狂魔乱武,65,47,这个人很懒，什么都没有留下,5.4年
8.87603E+15,守得云开见月明额,38,24,这个人很懒，什么都没有留下,4.6年
3.46609E+15,捉妖客,21,29,这个人很懒，什么都没有留下,6.2年
8.15614E+15,北美精算师八哥,0,13635,带你领略不一样的保险世界,2.9年
5.50633E+15,冬蜜57759,21,0,这个人很懒，什么都没有留下,1.4年
7.08039E+15,吉星高照长线是金,9,508,高位要卖，低位要买,1.8年
7.08039E+15,吉星高照长线是金,9,508,高位要卖，低位要买,1.8年
3.76116E+15,俯视云间,5,29,投资自己是最伟大的投资,2.4年
9.36309E+15,势无定势,37,46,只为赚庄家的钱,6.4年
5.50633E+15,冬蜜57759,21,0,这个人很懒，什么都没有留下,1.4年
9.48702E+15,股市莫欺少年穷,164,31,这个人很懒，什么都没有留下,3年
5.86533E+15,股海中心任我飞翔,2,28,只要玩股票能坚持下来，保持收益高于理财产品收益率就OK了,1.6年
2.32132E+15,牛牛有所为,10,16,这个人很懒，什么都没有留下,2.4年
8.17211E+15,苏南三哥,10,18,股市再疯狂，依然会有吃面大王,7.9年
9.17009E+15,新手作1,10,68,75000本金，一月十个点！,6.6年
6.13133E+15,辅账户,6,0,辅账户,2.3年
5.68403E+15,基民dfsnkX,3,0,这个人很懒，什么都没有留下,2.4年
7.92939E+15,冰河哥,2,11,这个人很懒，什么都没有留下,1.4年
7.87039E+15,等你半天,0,10,天天开心，天天向上,2.4年
2.57711E+15,风光小子,1,14,这个人很懒，什么都没有留下,8.3年
6.89501E+15,股友F737I39873,15,94,给自己定个小目标，余生赚他一个亿,2.8年
6.94833E+15,勿问归期,19,32,这个人很懒，什么都没有留下,1.4年
1.81136E+15,段宇川,3,4,只做龙头股的韭菜,1.7年
4.66434E+15,股友mjWLOe,3,28,这个人很懒，什么都没有留下,1.3年
8.81009E+15,金鹰浩翔,12,1,这个人很懒，什么都没有留下,5.7年
6.20411E+15,遂川小散,1,1,你大爷永远是你大爷,3年
4.47521E+15,股海叶孤城,10,22,长期看好，多看少动,2.2年
6.94833E+15,勿问归期,19,32,这个人很懒，什么都没有留下,1.4年
6.34409E+15,甲甲甲丙火寅寅卯,235,200,先天过旺，用火来克,6.4年
3.88704E+15,冬天的阳光20,8,1,这个人很懒，什么都没有留下,4.5年
1.65238E+15,股友XPFMUw,22,0,这个人很懒，什么都没有留下,1.1年
5.56101E+15,要和主力抢筹码,14,20,这个人很懒，什么都没有留下,6.2年
9.36334E+15,股市深似海995,2,4,这个人很懒，什么都没有留下,1.2年
4.4011E+15,股友C7bbbG,0,6,这个人很懒，什么都没有留下,3年
5.64409E+15,静轩资本,13,346,这个人很懒，什么都没有留下,5.7年
5.50633E+15,冬蜜57759,21,0,这个人很懒，什么都没有留下,1.4年
9.17009E+15,新手作1,10,68,75000本金，一月十个点！,6.6年
5.35203E+15,快手第一股王直播,6,4453,大图形大趋势大格局大富豪 没有缘分就不要关.注了 谢谢了.在线交流 2021分化牛市，低位次新股量子通信，一代股王，正义之王 股票？只是一个轻松捡钱的地方！看各色桩家吹牛.逼的地方！,3.8年
6.26308E+15,强一辰,0,0,坚持到底就是胜利,4.5年
1.27108E+15,HYY8899,10,8,这个人很懒，什么都没有留下,2.7年
1.85602E+15,风之神3,7,164,白酒真香,4.2年
2.32633E+15,香肉丝,6,5,这个人很懒，什么都没有留下,1.7年
7.66409E+15,发财红包拿来,29,625,这个人很懒，什么都没有留下,6.3年
2.78909E+15,村里最菜的,3,77,一条虫，小小鞠，莲花，夏实,6.5年
1.54036E+15,大发州鹤地张无忌,0,7,这个人很懒，什么都没有留下,1年
6.13008E+15,天眼投资家,102,2712,本人主张：优质行业中的“成长茅”，价值为盾的投资理念，主抓赛道新能源，医美，高科技，碳中和。,2.9年
8.01136E+15,菡蕊亭,0,725,?Amen！伯克希尔云天上，彩云之南哈撒韦。1??Fine！白茅浮绿水，红涨拨清波。2??Okay！天高任鸟飞，海阔凭鱼跃。3??Good！海上生明月，天涯共此时。?Ouye！,2年
6.35309E+15,与庄共舞333333,44,2,趋势投资，持股以短线为主，喜欢姚振华,6.3年
4.04303E+15,大理格格,0,4,希望赶上巴菲特,4.5年
8.15639E+15,清风凡夫,11,72,这个人很懒，什么都没有留下,2.2年
6.33533E+15,股海无边空仓是岸,0,225,沉默是金,2年
1.65009E+15,asdfasw,3,43,这个人很懒，什么都没有留下,6.3年
6.66928E+15,抓妖股大师,7,42,买就要买好股,2.3年
4.01109E+15,心如止水大自在,1,91,这个人很懒，什么都没有留下,6.2年
5.64409E+15,静轩资本,13,346,这个人很懒，什么都没有留下,5.7年
3.65507E+15,小小店小二嫌弃你,64,9,这个人很懒，什么都没有留下,4年
5.59336E+15,大盘起身就窜稀,18,2,这个人很懒，什么都没有留下,2.2年
7.3221E+15,zxf1232,36,1,这个人很懒，什么都没有留下,3.8年
4.72635E+15,点石斗金地洪七公,5,0,这个人很懒，什么都没有留下,1.3年
7.97609E+15,东莞王先生,1,1,这个人很懒，什么都没有留下,6.8年
1.92009E+15,铁打的小钱钱,55,27,"YOLO, GO TO MOON???",5.4年
7.44909E+15,默默看不出声,2,1,这个人很懒，什么都没有留下,6.6年
4.67031E+15,啥时候才可以盈利,7,0,这个人很懒，什么都没有留下,1.4年
8.66106E+15,股友CxFmYb,1,27,,5年
1.15206E+15,扎扎跳,2,0,这个人很懒，什么都没有留下,4.9年
2.72431E+15,自主可控热点,86,55,这个人很懒，什么都没有留下,2.1年
9.21137E+15,逗逗逗你丸,4,14,这个人很懒，什么都没有留下,1.4年
5.25532E+15,一二一二一二二,44,2,这个人很懒，什么都没有留下,2.4年
1.65238E+15,股友XPFMUw,22,0,这个人很懒，什么都没有留下,1.1年
8.43702E+15,股友e1uYQc9184,0,1,这个人很懒，什么都没有留下,3.9年
4.85636E+15,韭菜业主,81,0,这个人很懒，什么都没有留下,1年
5.1264E+15,粤西最大散户,0,4,这个人很懒，什么都没有留下,1.4年
7.14309E+15,只能低买,0,78,这个人很懒，什么都没有留下,6.2年
2.48711E+15,春林苗木,8,369,这个人很懒，什么都没有留下,4.7年
3.93201E+15,专家学者,0,33,这个人很懒，什么都没有留下,5.1年
2.5182E+15,志在远行,4,3,这个人很懒，什么都没有留下,1.3年
2.20831E+15,基民NqtR0m,18,0,这个人很懒，什么都没有留下,1.4年
8.01136E+15,菡蕊亭,0,725,?Amen！伯克希尔云天上，彩云之南哈撒韦。1??Fine！白茅浮绿水，红涨拨清波。2??Okay！天高任鸟飞，海阔凭鱼跃。3??Good！海上生明月，天涯共此时。?Ouye！,2年
7.97609E+15,东莞王先生,1,1,这个人很懒，什么都没有留下,6.8年
4.26809E+15,醉仙忘月,2,101,这个人很懒，什么都没有留下,6.7年
2.5182E+15,志在远行,4,3,这个人很懒，什么都没有留下,1.3年
6.87838E+15,股友y68IFR,5,0,这个人很懒，什么都没有留下,2.2年
5.55337E+15,股友KZz8z6,2,0,这个人很懒，什么都没有留下,1.1年
1.89033E+15,炒股奔首富,0,4,曾经的王,2.1年
3.65507E+15,小小店小二嫌弃你,64,9,这个人很懒，什么都没有留下,4年
8.15409E+15,后知后觉dillt,2,17,这个人很懒，什么都没有留下,6.5年
1.56134E+15,风继续吹1996,0,0,这个人很懒，什么都没有留下,1.8年
6.03402E+15,基民IpIYdZ,0,0,这个人很懒，什么都没有留下,2.7年
6.9281E+15,傻白甜大韭菜,1,6,这个人很懒，什么都没有留下,4年
5.28701E+15,n528713748482894,8,3,这个人很懒，什么都没有留下,8.1年
1.59109E+15,Edwin5,3,1,长长长长长长长，长长长长长长长！,4.4年
2.5182E+15,志在远行,4,3,这个人很懒，什么都没有留下,1.3年
6.69833E+15,我只买涨停,2,3,不要和我讲什么技术分析，一把梭哈，满仓，就是干哈哈哈哈,1.2年
7.33834E+15,小白猫喵喵喵喵喵,0,0,这个人很懒，什么都没有留下,2.2年
7.07737E+15,股友8fAH7A,0,0,这个人很懒，什么都没有留下,2.2年
4.40635E+15,大漠孤的条狼,19,4,这个人很懒，什么都没有留下,1.3年
4.26809E+15,醉仙忘月,2,101,这个人很懒，什么都没有留下,6.7年
3.05851E+15,芝麻开花ZMKH,0,46,这个人很懒，什么都没有留下,9.5年
3.66602E+15,价值压倒一切,0,0,这个人很懒，什么都没有留下,8年
6.36809E+15,恬淡虚无股心常在,0,86075,本人是小散户，不求一夜暴富，但求每年在股市赚取30%的利润， 因此只投资不投机，正所谓：恬淡虚无悟股道，股心常在看多空。,5.7年
6.13008E+15,天眼投资家,102,2712,本人主张：优质行业中的“成长茅”，价值为盾的投资理念，主抓赛道新能源，医美，高科技，碳中和。,2.9年
5.50633E+15,冬蜜57759,21,0,这个人很懒，什么都没有留下,1.4年
7.19753E+15,富贵高升地傅红雪,8,31,这个人很懒，什么都没有留下,3.3年
1.56134E+15,风继续吹1996,0,0,这个人很懒，什么都没有留下,1.8年
6.87838E+15,股友y68IFR,5,0,这个人很懒，什么都没有留下,2.2年
1.98503E+15,职业唱空a股,9,20,这个人很懒，什么都没有留下,2.7年
3.05909E+15,独股A,4,35,耐心  坚信,5.8年
1.54036E+15,大发州鹤地张无忌,0,7,这个人很懒，什么都没有留下,1年
9.85456E+15,稳稳的peng,5,5,这个人很懒，什么都没有留下,3.3年
2.90301E+15,化繁为简18,8,6,一定要自律！,9.7年
1.54036E+15,大发州鹤地张无忌,0,7,这个人很懒，什么都没有留下,1年
8.01136E+15,菡蕊亭,0,725,?Amen！伯克希尔云天上，彩云之南哈撒韦。1??Fine！白茅浮绿水，红涨拨清波。2??Okay！天高任鸟飞，海阔凭鱼跃。3??Good！海上生明月，天涯共此时。?Ouye！,2年
7.48309E+15,tomwu123,3,20,这个人很懒，什么都没有留下,6.6年
1.12509E+15,卖深山土羊肉,18,12,农民学炒股，四个字（实死冇生）。,3.5年
2.41811E+15,战神传说VIP7827,3,0,这个人很懒，什么都没有留下,4.9年
9.2334E+15,摆地摊的小韭菜,1,10,这个人很懒，什么都没有留下,1.6年
5.56511E+15,狂奔的蜗牛21,1,8,这个人很懒，什么都没有留下,5年
9.2334E+15,摆地摊的小韭菜,1,10,这个人很懒，什么都没有留下,1.6年
1.81136E+15,段宇川,3,4,只做龙头股的韭菜,1.7年
1.83511E+15,薇娅的_女人,2,1561,这个人很懒，什么都没有留下,8.2年
2.30009E+15,只买领军头部票,89,673,,7.1年
4.611E+15,华宝基金,31,160036,投龙头，选华宝！坐拥网红爆款科技龙头ETF、消费龙头LOF、银行ETF、券商ETF、医疗ETF、电子ETF，汇聚A股行业龙头，更有“场内货基之王”华宝添益、“港股中资成长龙头”香港中小等明星产品。,4.8年
6.62037E+15,大发成金的张三丰,14,0,这个人很懒，什么都没有留下,1.4年
3.13107E+15,LittleRed,54,30271,这个人没有简介呀呀呀,3.6年
1.65238E+15,股友XPFMUw,22,0,这个人很懒，什么都没有留下,1.1年
4.26238E+15,股友865545,0,132,这个人很懒，什么都没有留下,1年
9.7124E+15,唐皓予,0,16,运筹帷幄，决胜千里。,1年
8.19232E+15,付雅琪,0,27,心动不如行动，让我们一起进步,1年
5.97405E+15,通狱重工,1,22,这个人很懒，什么都没有留下,4.3年
9.2334E+15,摆地摊的小韭菜,1,10,这个人很懒，什么都没有留下,1.6年
2.92938E+15,AI财经社,0,9417,权威专业的财经资讯，来自《财经天下》周刊的深度商业报道。,1.1年
4.56109E+15,股友d8OO76,12,50,--,6.2年
4.30421E+15,漫步长街,0,2,这个人很懒，什么都没有留下,11年
9.1944E+15,四排窗,11,56,这个人很懒，什么都没有留下,2.2年
1.54036E+15,大发州鹤地张无忌,0,7,这个人很懒，什么都没有留下,1年
9.2334E+15,摆地摊的小韭菜,1,10,这个人很懒，什么都没有留下,1.6年
5.50633E+15,冬蜜57759,21,0,这个人很懒，什么都没有留下,1.4年
3.3664E+15,雪小琪,13,1,这个人很懒，什么都没有留下,1.3年
9.16715E+15,定投躺赚计划,6,131,低估介入，坚持定投，持续复利,3年
1.80331E+15,聪哥521,8,5,这个人很懒，什么都没有留下,2.4年
8.42632E+15,木木能中,10,2,这个人很懒，什么都没有留下,1.3年
9.2334E+15,摆地摊的小韭菜,1,10,这个人很懒，什么都没有留下,1.6年
4.58909E+15,yinwei168,67,2,这个人很懒，什么都没有留下,6.3年
9.2334E+15,摆地摊的小韭菜,1,10,这个人很懒，什么都没有留下,1.6年
1.40238E+15,东聚财,2,13,一鸣惊人,1.1年
9.2334E+15,摆地摊的小韭菜,1,10,这个人很懒，什么都没有留下,1.6年
2.36913E+15,新高个股聚焦,0,21034,紧跟市场走势，聚焦新高个股。,3年
8.43702E+15,股友e1uYQc9184,0,1,这个人很懒，什么都没有留下,3.9年
1.47926E+15,股友SSEr4n,3,0,这个人很懒，什么都没有留下,2.1年
9.2334E+15,摆地摊的小韭菜,1,10,这个人很懒，什么都没有留下,1.6年
7.2854E+15,梅事聊,2,97,这个人很懒，什么都没有留下,2.3年
3.92909E+15,股友273B8S0033,7,85,,6.1年
2.30009E+15,只买领军头部票,89,673,,7.1年
9.39209E+15,心理小镇,70,5,这个人很懒，什么都没有留下,5.8年
6.66928E+15,抓妖股大师,7,42,买就要买好股,2.3年
6.51731E+15,点石满堂地袁承志,2,0,这个人很懒，什么都没有留下,1.2年
7.7834E+15,梦在深巷1973,1,0,这个人很懒，什么都没有留下,2.3年
4.25402E+15,叫我温馨,151,6,稳健,4.1年
9.46801E+15,RNNMB,3,13,这个人很懒，什么都没有留下,4.5年
5.20213E+15,股友vYB93z,4,17,这个人很懒，什么都没有留下,4.3年
7.92133E+15,和自由很熟1,2,1,这个人很懒，什么都没有留下,1.1年
8.01136E+15,菡蕊亭,0,725,?Amen！伯克希尔云天上，彩云之南哈撒韦。1??Fine！白茅浮绿水，红涨拨清波。2??Okay！天高任鸟飞，海阔凭鱼跃。3??Good！海上生明月，天涯共此时。?Ouye！,2年
9.09037E+15,股友rE2OhZ,2,0,这个人很懒，什么都没有留下,2.4年
3.75109E+15,未曾相识0311,2,64,价值投资，趋势投机,6.2年
6.94832E+15,敢不敢让我涨点,0,0,跟我暴富,1.2年
4.53009E+15,巴菲特恐慌我更贪,40,1443,价值投资，喜欢巴菲特，对超值股情有独钟。 1997年进入中国股市.,5.7年
9.2334E+15,摆地摊的小韭菜,1,10,这个人很懒，什么都没有留下,1.6年
8.01136E+15,菡蕊亭,0,725,?Amen！伯克希尔云天上，彩云之南哈撒韦。1??Fine！白茅浮绿水，红涨拨清波。2??Okay！天高任鸟飞，海阔凭鱼跃。3??Good！海上生明月，天涯共此时。?Ouye！,2年
6.26639E+15,牛百轮投资2020,7,177,帮助壹伊人养成良好的投资习惯。,1.3年
7.7834E+15,梦在深巷1973,1,0,这个人很懒，什么都没有留下,2.3年
1.48507E+15,股友icMvPP,1,62,这个人很懒，什么都没有留下,5年
7.7834E+15,梦在深巷1973,1,0,这个人很懒，什么都没有留下,2.3年
9.27309E+15,股友6Nro3c,61,108,这个人很懒，什么都没有留下,6.6年
9.57108E+15,股友1oKUHs,0,0,这个人很懒，什么都没有留下,3.7年
4.9244E+15,牛大佬,10,202,熊市选牛股，这就是牛大佬！,1.3年
1.47201E+15,保观察,64,69,关注保险行业热点，分析研究险企动向！,3.9年
4.53009E+15,巴菲特恐慌我更贪,40,1443,价值投资，喜欢巴菲特，对超值股情有独钟。 1997年进入中国股市.,5.7年
9.2334E+15,摆地摊的小韭菜,1,10,这个人很懒，什么都没有留下,1.6年
9.2334E+15,摆地摊的小韭菜,1,10,这个人很懒，什么都没有留下,1.6年
6.36809E+15,恬淡虚无股心常在,0,86075,本人是小散户，不求一夜暴富，但求每年在股市赚取30%的利润， 因此只投资不投机，正所谓：恬淡虚无悟股道，股心常在看多空。,5.7年
8.01136E+15,菡蕊亭,0,725,?Amen！伯克希尔云天上，彩云之南哈撒韦。1??Fine！白茅浮绿水，红涨拨清波。2??Okay！天高任鸟飞，海阔凭鱼跃。3??Good！海上生明月，天涯共此时。?Ouye！,2年
3.99706E+15,月线迷踪步,13,62,好了伤疤忘了疼，欧巴！能下蛋的鸡才是财富，丢掉一切幻想，能赚钱的股票才是王炸！！！,2.7年
1.89033E+15,炒股奔首富,0,4,曾经的王,2.1年
1.92009E+15,铁打的小钱钱,55,27,"YOLO, GO TO MOON???",5.4年
3.65507E+15,小小店小二嫌弃你,64,9,这个人很懒，什么都没有留下,4年
3.65507E+15,小小店小二嫌弃你,64,9,这个人很懒，什么都没有留下,4年
6.26308E+15,强一辰,0,0,坚持到底就是胜利,4.5年
5.82007E+15,华夏基金,13,111633,华夏基金21载   感恩信任，奉献回报。,3.9年
2.98835E+15,股友3021Ir,0,0,这个人很懒，什么都没有留下,1.4年
5.29513E+15,蓝鲸Insurance,0,4602,影响保险业的智囊内参,2.6年
1.40238E+15,东聚财,2,13,一鸣惊人,1.1年
1.63506E+15,中证5GETF,63,20147,关注5G科技动向，揭秘5G投资，把握5G风口机遇！5G大时代 一指投龙头！,2.6年
7.15637E+15,叶檀放心保,0,10,这个人很懒，什么都没有留下,1.1年
6.24706E+15,ETF总舵主,59,13022,手握ETF，更轻松赚钱！,2.7年
6.82201E+15,股海泛起轻舟,21,54,这个人很懒，什么都没有留下,8.1年
1.40238E+15,东聚财,2,13,一鸣惊人,1.1年
5.93611E+15,小秘书,0,3789,胜天半子,10.1年
6.60309E+15,Soaring,0,97,我这个人很懒，什么都不想留下。,5.5年
1.37132E+15,股友f9x0Il,1,332,这个人很懒，什么都没有留下,1.1年
2.48438E+15,女神的口水真甜,30,298,特约评论员，职业操盘手，量化投资策略专家。,2.4年
4.59035E+15,基民Bvye8r,6,17,这个人很懒，什么都没有留下,1.9年
8.78304E+15,好股太多神通,498,279,会买是徒弟，会卖是师傅；心态第一，策略第二，技术只有屈居第三。,4.7年
5.47009E+15,A智慧保,0,102,剖析市场真相，共享智慧人生！与智慧君一起，认清金融保险业的庐山真面目。,6.7年
1.52909E+15,券商中国,0,52809,致力于提供最及时的财经资讯，最专业的解读分析，覆盖宏观经济、金融机构、A股市场、上市公司、投资理财等财经领域。,3.5年
1.42038E+15,长牛股最美,23,430,这个人很懒，什么都没有留下,1.6年
8.01136E+15,菡蕊亭,0,725,?Amen！伯克希尔云天上，彩云之南哈撒韦。1??Fine！白茅浮绿水，红涨拨清波。2??Okay！天高任鸟飞，海阔凭鱼跃。3??Good！海上生明月，天涯共此时。?Ouye！,2年
6.61931E+15,惜股缘,3,3,这个人很懒，什么都没有留下,1.7年
9.10509E+15,股狠人,52,8405,,3.6年
9.3864E+15,亦曾因你有光,15,20,当做一场修行,1.4年
3.65507E+15,小小店小二嫌弃你,64,9,这个人很懒，什么都没有留下,4年
9.58601E+15,与你同发,3,101,这个人很懒，什么都没有留下,8.1年
1.40238E+15,东聚财,2,13,一鸣惊人,1.1年
8.0901E+15,股经闹钟,50,7820,用事实说话，创造公开透明的实战买卖。,3.1年
6.64606E+15,今日保,0,26724,由保险公司高管、资深传媒人出身的创始人基于对中国保险行业的深刻理解发起成立，深耕保险一线市场，试图还原一个真实的保险市场。,3.1年
6.00906E+15,决战秋名山,6,678,准备好了吗,2.7年
9.05809E+15,根大树,45,2,这个人很懒，什么都没有留下,3.7年
9.97709E+15,盆满富贵的殷野王,0,5,这个人很懒，什么都没有留下,5.7年
5.16911E+15,fuing8899,2,8,这个人很懒，什么都没有留下,8年
6.26308E+15,强一辰,0,0,坚持到底就是胜利,4.5年
3.91901E+15,亦庄还阴,0,10,这个人很懒，什么都没有留下,4.4年
7.08039E+15,吉星高照长线是金,9,508,高位要卖，低位要买,1.8年
5.16911E+15,fuing8899,2,8,这个人很懒，什么都没有留下,8年
9.8621E+15,sknip,9,397,这个人很懒，什么都没有留下,2.8年
4.70805E+15,聪明投资者,0,53147,走近最优秀的投资人，聆听客观表达的理性声音，只做最好的原创投资干货。洞见独立思想，回归资本常识。,3.6年
3.2464E+15,顺势跟风,0,8,涨跌由市场决定，心态可以自己把握,1.4年
4.85438E+15,股友xpVu6p,0,61,这个人很懒，什么都没有留下,1年
